game,grid,targetPosition,chitchat,role,message
9,0,22,,D,"Okay, so there's this guy, and they're facing to their right, and their knees are half bent, but they're still standing up."
9,0,22,,D,"They look like they're, like, begging for food, maybe?"
9,0,22,x,M,Yeah.
9,0,22,x,M,"Okay, I'm not gonna... Um..."
9,0,23,,D, So this is just like a flat thing with a square kind of sticking up out of a bump on the top of it.
9,0,23,,D,"It could be like, I guess like, um... Ah, like a, like a ship."
9,0,23,x,M,"Um, it's kind of, I'm not, uh, hmm."
9,0,23,x,M,"Hey, look at the other ones."
9,0,23,,D,It's the ship.
9,0,23,x,E,"Yeah, I can't hear what you're saying."
9,0,23,x,E,I'm sorry.
9,0,23,x,E,What?
9,0,23,,D,"It's like, um, like a flat kind of oval-ish thing."
9,0,23,,D,Or it's not an oval.
9,0,23,,D,It's a hexagon.
9,0,23,,D," Um, but the two main sides are long, and it has a little bump in the top."
9,0,23,,D,"And then it has- yeah, there you go."
9,0,24,,D,"This is a house, and to its right it has just like a really tall rectangular building."
9,0,24,x,M,Yep.
9,0,25,,D," Um, handstand again."
9,0,25,,D,"The person's doing a handstand, but this time it only looks like they have one foot."
9,0,25,x,M,No.
9,0,25,x,M,No.
9,0,25,x,M,That's not right.
9,0,25,x,M,"Oh, I don't know which one you're talking about."
9,0,25,,D,Handstand.
9,0,25,,D,"It's like, it looks like they have two hands on the ground and their head is like on the bottom of the drawing."
9,0,25,,D," And then it looks like their legs are in the air, and one of their legs is just like a little triangle, almost disconnected from the- Sorry, not legs, feet, my bad."
9,0,25,x,M,"Okay, I got it, I got it."
9,0,26,,D,This is just like a cup.
9,0,26,,D,"It's just like a little, like a- Like a bowl."
9,0,26,,D,"It's kind of like the bowl thing from before, but it has like an opening on the top."
9,0,27,,D, yep this looks like a person is riding on the dog and the dog is jumping in the air i got it the person is just like two blocks like it's like a baby
9,0,28,,D," Okay, this is very similar to the last one."
9,0,28,,D,"It is, like, a person on top of a dog, but it kinda looks like the dog is a boat and the person's sitting inside the dog, almost."
9,0,28,,D,"Like, you can only see their torso and their head."
9,0,28,x,D,Yeah.
9,0,29,,D,"Okay, this is a person with no arms or legs."
9,0,29,x,M,"Okay, I'm going, I'm going."
9,0,29,,D,With a weird bump on the right side of their body.
9,0,29,,D," They're sitting down, that's why."
9,0,29,,D,"Or, okay, maybe they're sitting down."
9,0,29,x,D,"But, okay."
9,0,30,,D,"Um, okay, this is similar to the one where the guy's knees are bent and he's praying, but they're a little bit skinnier, and they have, like, something coming out of their..."
9,0,30,,D,"It looks like, um, like they're, like, leaning against... Like, they're sitting kind of on, like, a little stoop"
9,0,30,,D,but it's kind of like they look like the guy who's like praying but they're kind of standing straight up and they're like you kind of look or not praying
9,0,30,x,D,yeah there you go um
9,0,31,,D,so this looks like somebody is walking forward with their towards the left and their arms are sticking straight out to the left and they have like one leg in front of one leg behind
9,0,31,x,M," I'm going, I'm going."
9,0,32,,D,"Okay, this looks like a guy who's wearing a top hat, and he's facing the right, and he's sticking his hand out, and he has, like, you can see both of his feet right next to each other."
9,0,32,,D,"Kinda looks like he's, like, rapping or something."
9,0,32,,D,"He's, like, he looks like he's, like, saying something, and he has a top hat on."
9,0,32,x,M," Nah, I don't see him."
9,0,32,,D,"Um, or maybe his head just, like, isn't a diamond, it's a square, but it kinda looks like he's wearing a top hat."
9,0,32,,M,"Is it, like, Elvis?"
9,0,32,x,D,What?
9,0,32,x,M,"Is it, like, Elvis?"
9,0,32,x,D,"I can't, um, I don't, I can't hear you."
9,0,32,x,D,Yeah.
9,0,32,,D,"It kinda, yeah, that, that's it."
9,0,32,x,E,That was very bad of you.
9,0,32,x,E,"I don't know if you were just insulting me because I can't hear you, so."
9,0,32,x,E,I did.
9,0,32,x,E,Okay.
9,0,33,,D," The first time I saw this, I thought it looked exactly like a duck."
9,0,33,,D,"It kind of looks like a duck swimming through the water, keeping one of its feet out."
9,0,33,x,M,"Yeah, yeah."
9,0,34,x,D,This looks like...
9,0,34,x,D,It kind of looks like...
9,0,34,,D," Okay, the bottom part of this picture is just, like, a flat triangle with, like, a little bit of a bump in it."
9,0,34,,D,"And then the top just has, like, a head and, like, two huge ears connected to it."
9,0,34,,D,"I don't know if it's, like, a person."
9,0,34,,D,But imagine you wearing two huge ears on your head and then sticking up.
9,0,34,,D,"And you're facing right and you're, like, sitting down."
9,0,34,,D,It's like a disappointed bunny.
9,0,34,x,D,Yeah.
9,0,34,x,D,Yeah.
9,0,34,x,D," Um, okay."
9,0,35,,D,"So, it kind of looks like a guy whose head is a diamond, and it's like connected to the rest of his body, which the top half of it is a diamond."
9,0,35,,D,He is like holding a martini glass in his left hand.
9,0,35,,D,"Um, but you can't really see the hand, you can just kind of see like this triangle sticking out of the side of his body, so it's kind of like a martini glass."
9,0,35,x,D,Yeah.
9,0,36,,D, this is just like a dinosaur if it had no legs it's just like the body and the neck or the draft maybe it's the body and the neck and the head yeah
9,0,36,,E, okay i feel a lot of pressure in the side of my head and it's like you say you feel pressure okay i don't know okay maybe it like it's kind of painful i can't even like concentrate
9,0,36,x,E," Um, I can, like, not hear her over the machine at all."
9,0,36,x,E,"Like, I can't really make out what she's saying."
9,0,36,x,E,"Oh my god, okay."
9,0,36,,E,"Yeah, wow."
9,0,36,,E,That was crazy.
9,0,36,,E,"Okay, I felt like I was gonna die."
9,0,36,,E,Where's the little emergency thing?
9,0,36,,E,I lost it.
9,0,36,,E,"Oh, here, here."
9,0,36,,E,Wow.
9,0,36,,E,"Okay, okay."
9,0,36,,E,"No, yeah, yeah."
9,0,36,,E,"Like, I can hear it now, slightly, but over the noise of the machine."
9,0,36,,E,"Okay, okay."
9,0,36,,E, I can only tell that she's talking.
9,0,36,,E,I can't tell what she's saying.
9,0,36,,E," I can kind of tell if I move my jaw all the way to the left or the right, but that kind of makes me move my head a little bit."
9,0,36,,E,"I was worried about that, so I didn't want to do that, but I can't really hear her otherwise."
9,0,36,,E," Um, maybe that's what it is."
9,0,36,,E,"I don't, like, I can, like, the pressure of the phone thing is something a lot, like, it's manageable, but I'm not sure if, like, that's, like, pushing the earplugs, like, too far into my ears that, like, they're, like, not positioned or, like, I'm not sure what it is, but, like, yeah, I couldn't, like, really hear the video, but I wasn't sure if I was, like, supposed to, but, like, like, I, it's been, like, kind of hard to hear the whole time."
9,0,36,,E,"I couldn't, like, hear her towards the end of that because I was trying not to, like,"
9,0,36,,E, move my jaw because i thought i like was like moving my head yeah it shifts the earbud in my left ear if i move it to the right and i think i kind of like
9,0,36,,E," moves the part that is emitting the noise closer to where I'm actually hearing it, closer to my actual earbud."
9,0,36,,E,"So yeah, I think the earbud shuts really tight in my ear, but when I move my jaw, it loosens a little bit, and I can hear it a lot clearer."
9,0,36,,E,Okay.
9,0,36,,E,Okay.
9,0,36,,E,Thank you.
9,0,36,,E," Uh, okay."
9,0,36,,E,Yeah.
9,0,36,,E,"Um, uh,"
9,0,36,,E, okay it moved a little bit but i yeah i think i'm for like a second so maybe that's better yeah not sure it's yeah it's like it's better when i open my jaw but when i close my mouth like normally i can't i still can't really hear it
9,0,36,,E, Oh.
9,0,36,,E,"Oh wait, sorry, sorry."
9,0,36,,E,Okay.
9,0,36,,E, Uh-huh.
9,0,36,,E,Okay.
9,0,36,,E,Okay.
9,0,36,,E,Yep.
9,0,36,,E,Okay.
9,0,36,,E, um just me talking i don't know okay yeah
9,0,36,,E, Can I adjust something with this for a second?
9,0,36,,E,Okay.
9,0,36,,E,"Okay, no, yeah, I won't."
9,0,36,,E,"Okay, that's good."
9,0,36,,E,I don't know where the Bungie Bungie went.
9,0,36,,E," OK, OK. OK. Yeah, yeah, OK."
9,0,36,,E,Perfect.
9,0,36,,E, .
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E, wow wow wow wow wow
9,0,36,,E, .
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E,.
9,0,36,,E, Hello.
9,0,36,,E,Hello.
9,0,36,,E, Hello.
9,0,36,,E,Hello.
9,0,36,,E,Hello.
9,0,36,,E,Hello.
9,0,36,,E, We're good.
9,0,36,,E," Oh, um, I don't get it."
9,0,36,,E,I don't get it.
9,0,36,,E, You were doing a great job with the descriptions.
9,0,36,,E,I really appreciate it.
9,0,36,,E," Yeah, it's, like, resting on my mouth."
9,0,36,,E,"I don't know if that's, like, supposed to happen."
9,0,36,,E,Okay.
9,0,36,,E,"Oh, it's so much clearer, the audio."
9,0,36,,E,Yeah.
9,0,36,,E,"Um, yeah, that's perfect."
9,0,36,,E,"Uh, no, it's off."
9,0,36,,E,"Yeah, yeah."
9,0,36,,E,Okay.
9,0,36,,E,Okay.
9,0,36,,E, Let me skip this step for a second.
9,0,36,,E, That's perfect.
9,0,36,,E,"Oh, sorry, the mic fell a little bit."
9,0,36,,E,"I'm sorry, sorry."
9,0,36,,E,"Yeah, that's good."
9,0,36,,E,Alright.
9,0,36,,E,Okay.
9,0,36,,E,Okay.
9,0,36,,E,"Laura, can you hear me?"
9,0,36,,E,"Yeah, can you?"
9,0,36,,E,"Yeah, so much better."
9,0,36,,E,Okay.
9,0,36,,E, Were you just stupid and had a knot in your ear?
9,0,36,,E,I think I put the earbuds in wrong.
9,0,36,,E,I think I folded them wrong.
9,0,36,,E,Um...
9,0,36,,E,Okay.
9,0,36,,E,I'm gonna be nice.
9,0,36,,E,"Yeah, please don't be mean to me, because you're gonna make me laugh and I'm gonna move, so just, like, be normal."
9,0,36,,E,I'm being normal.
9,0,36,,E,Okay.
9,0,36,,E,"He, like, adjusted the microphone, and then it just, like, kind of fell, and it's, like, sitting on my top lip."
9,0,36,,E," Oh, really?"
9,0,36,,E,"Yeah, it feels kinda good."
9,0,36,,E,Before the mic was like all the way on my lips.
9,0,36,,E,Okay.
9,0,36,,E,You just made me move.
9,0,36,,E,Fuck.
9,0,36,,E,"By the way, I kinda fucked up the button."
9,0,36,,E,"For me, the mic's fine."
9,0,36,,E,Yeah.
9,0,36,,E,You just told me to shh.
9,0,36,,E,"Yeah, because I was talking."
9,0,36,,E, I can't hear him when he's talking to you.
9,0,36,,E,"Sorry, I had to communicate."
9,0,36,,E,"Okay, well, be nice."
9,0,36,,E,I don't know.
9,0,36,,E,Maybe.
9,0,36,,E,Okay.
9,0,36,,E,You just shushed me.
9,0,36,,E,"Yeah, I did."
9,0,36,,E,Anything else can I mean?
9,0,36,,E,"Okay, relax."
9,0,36,,E, Thank you.
9,0,36,,E, wow wow
9,0,36,,E, Bye.
9,0,36,,E, laura what are you breathing in the mic no okay that you're blowing into it to annoy me me yeah i'm fine yeah it's so much better
9,0,36,,E, Okay.
9,1,1,x,E,"Okay, Sophia, can you hear me?"
9,1,1,x,E,Yep.
9,1,1,x,E,"Okay, I can barely hear you with the noise of the shit, I don't know."
9,1,1,x,E,You can't hear me?
9,1,1,x,E,"I can, I can."
9,1,1,x,E,"It's just like, this is really loud."
9,1,1,x,E,Are you the speaker or the listener?
9,1,1,x,E,"Sophia, obviously I'm the speaker."
9,1,1,x,E,"Okay, I can't see the thing, but okay, go."
9,1,1,,D,"Okay, it's a toilet."
9,1,1,,M,"It's a toilet, yeah."
9,1,2,,D,"Okay, this is the man that you described with a top hat, but I think he looks like Elvis because it has like a high collar on the shirt."
9,1,2,x,M,"Yeah, facts."
9,1,2,x,M,"Yeah, yeah."
9,1,3,,D,"Um, it's a dancing man."
9,1,3,x,M,"I was like, uh..."
9,1,3,x,M,Sorry.
9,1,3,x,M,Okay.
9,1,3,x,E,You see?
9,1,3,x,E,I didn't mean to.
9,1,3,x,E,Do you see?
9,1,3,x,E,Yeah.
9,1,3,x,E,"Yeah, you called me a dumb ass because of that."
9,1,3,x,E,"Stop, stop, stop."
9,1,3,x,E,And then you did the same thing.
9,1,3,x,E,Okay.
9,1,3,x,E,Um... Um...
9,1,4,,D,It's like a person on top of a dog.
9,1,4,,D,And the person's like disappointed.
9,1,4,x,M,"Yeah, yeah."
9,1,5,,D,"Okay, it's like a swan going to the right."
9,1,6,,D,It's the Pope.
9,1,6,x,D,Do you need more help?
9,1,6,x,M,Yeah.
9,1,6,,D,"It's that Pope that has, like..."
9,1,6,,D,"I think you said he was... Oh, wait, there's two."
9,1,6,,D,Begging for food type shit.
9,1,6,,D,"Just, like, looking to the right."
9,1,6,x,M,Which one?
9,1,6,,D,"The one that doesn't have, like..."
9,1,6,,D,a hard edge on the left the one that's just like yeah yeah that one 
9,1,7,,D, it's a house with a tall building on the right
9,1,7,x,M,It's...
9,1,8,,D,It's like a bunny.
9,1,8,,D,And it's disappointed.
9,1,8,,D,Sitting in the ground.
9,1,8,,D,Looking to the right.
9,1,8,x,M,That's a good explanation.
9,1,8,x,M,Fuck.
9,1,8,x,M,I should have done that.
9,1,8,,D,"Yeah, you said it's like you wearing ears."
9,1,8,x,M,Right.
9,1,8,x,M,Ah.
9,1,9,,D,"It's a, it's a woman, and she has her arms straight to the right, and then her right leg is also for some reason pointing out, it's just a triangle."
9,1,9,,M,Where is her arm?
9,1,9,,D,"Her arm, she has like... Straight to the left or the right?"
9,1,9,,D,"Well, she has arms to the right, and then, like a, uh, okay."
9,1,9,x,M,"Okay, describe the whole thing then."
9,1,9,,D,It's not an arm.
9,1,9,,D,yeah there it's both arms and then she just has nope okay 
9,1,10,,D,it's it's a boat and has a diamond on top okay i don't know maybe listen to me i don't know that's like what it's all about
9,1,11,,D, hey this one's hard maybe listen um both definitely a foot is on the ground
9,1,11,,D,okay it's a it's a good foot um and then the other leg is kind of up and the head is like falling off to the right
9,1,11,,D,or no you got it you got it yeah
9,1,11,,M,well don't say it's hard and then give no clues okay maybe shut up um
9,1,12,,D,it's it's the only dog one i think it's like uh maybe not a yeah a dog a dog facing left 
9,1,13,,D, yeah okay they're doing a handstand i think that's
9,1,13,x,D,And that's about it.
9,1,13,x,D,Both.
9,1,13,x,D,"Yeah, yeah."
9,1,13,x,D,Okay.
9,1,14,,D,It's the other boat-looking thing.
9,1,14,x,D,"It just has, yeah, yeah."
9,1,15,,D,"Okay, it's like a man, he's going left and he looks like he's pushing something heavy maybe?"
9,1,15,,D,"Um, it's like, um, yeah, he's just like pushing something to the left."
9,1,15,,D,"One of his legs, yeah, yeah, yeah."
9,1,15,x,D,"Okay, listen up."
9,1,16,,D,"Half of the body, okay, shut up, okay, let me talk."
9,1,16,,D,Half of the body is on the ground.
9,1,16,,D,And then something's happening to the right.
9,1,16,,D,"There's a little triangle down at the bottom, and then some other shit up to the right."
9,1,16,,M,"I got it, it's the horse one."
9,1,16,x,D,"Um, yeah, yeah, yeah, that one."
9,1,16,,M,"That one doesn't look like a horse, it has a human head."
9,1,16,,D,Horses can have square heads.
9,1,16,x,E,"I don't know what you said, probably some dumb shit."
9,1,17,,D,"Okay, this one is like the Pope, but it's like the hard edge on the left."
9,1,17,x,D,Yeah.
9,1,18,,D,"Okay, it's just a man sitting, it's like the bunny, with no bunny ears, and he's looking left."
9,1,18,,D,"He's very sad, disappointed."
9,1,18,x,E,Like your mom.
9,1,18,x,E,What's wrong with you?
9,1,18,x,E,Why would you say that?
9,1,18,x,E,Disappointed in you.
9,1,18,x,E,That's crazy.
9,1,18,x,E,I can't read the comments and say we're done with it.
9,1,18,x,E,Yeah.
9,1,18,x,E,Can't you read?
9,1,18,x,E,"No, it's cut off for me."
9,1,18,x,E,"Oh, okay."
9,1,18,x,E,Can you tell me next experiment whether you're a speaker or not?
9,1,18,x,E,I guess.
9,1,18,,E,"Okay, thanks."
9,1,18,,E,I guess.
9,1,18,,E,I'm good.
9,1,18,,E,I'm good.
9,1,18,,E,"OK, yeah."
9,1,18,,E,Well.
9,1,18,,E,Well.
9,1,18,,E,Well.
9,2,1,,D,"Okay, it's the guy with the top hat."
9,2,1,x,M,What?
9,2,1,,D,The guy with the top hat.
9,2,1,,D,He looks like he's pointing at someone.
9,2,1,,E,"She was gonna be like, what are those?"
9,2,1,x,E,"Yeah, yeah."
9,2,1,x,E,Right?
9,2,1,x,E,Okay.
9,2,2,,D,"Um, boat with no diamond."
9,2,2,,D,Looks like a cup.
9,2,2,x,M,What?
9,2,2,,D,"Boat, no diamond on the top."
9,2,2,,D,Looks like a cup.
9,2,2,,M,The boat?
9,2,2,,D,Not the boat with the diamond on top.
9,2,2,,D,The boat with an opening on the top.
9,2,2,x,M,You said it looked like a what?
9,2,2,,D,A cup.
9,2,2,x,M,I don't know what that is.
9,2,2,x,D,A cup?
9,2,2,x,E,"Okay, hands down."
9,2,2,x,E,I'm moving again.
9,2,2,x,E,I'm so sorry.
9,2,2,x,E,I'm laughing.
9,2,2,x,E,I won't make you laugh.
9,2,2,x,E,Okay.
9,2,2,x,E,"They already said I couldn't do that, so be nice."
9,2,4,,D,"Um, it's the only one with the dog."
9,2,4,,D,"It's just with its hind... No, no, no, no, no."
9,2,4,,D,It's just the dog by itself facing left.
9,2,4,,D,Hind legs are bent.
9,2,4,,M,"Yeah, the tiger."
9,2,4,x,D,"Yeah, I guess."
9,2,4,x,D,I guess.
9,2,5,,D,"The one with the body on the ground, I think it looks like a horse, you don't."
9,2,5,,D,"Um, the horse with the- that's like mad, he's going up?"
9,2,5,x,D,Yeah.
9,2,5,x,E,"Hey, this should be like getting easier."
9,2,5,x,E,It is.
9,2,5,x,E,"Just like- I don't think so, you're still sucking."
9,2,5,x,E,Don't be rude like that.
9,2,5,x,E,"Ah, I'm sorry."
9,2,6,,D,"The guy looks disappointed, he's sitting on the ground."
9,2,6,,D,"Looking left, huh?"
9,2,6,x,D,Yeah.
9,2,6,x,D,"Ah, wait, wait, wait."
9,2,7,,D,"Bunny, bunny on the ground."
9,2,7,x,D,Bunny?
9,2,7,x,M,What is that?
9,2,7,x,D,Bunny!
9,2,7,x,E,You're being mean.
9,2,7,x,E,"Oh, no, I'm just trying to talk loud so you can hear me."
9,2,7,x,E,"Yeah, but you have an attitude."
