game,grid,target_position,role,message_id_num,message
31.0,1.0,4.0,describer,1399.0,triangle 'shoulders'
31.0,1.0,4.0,matcher,1400.0,no wait
31.0,1.0,4.0,matcher,1401.0,lol
31.0,1.0,4.0,describer,1402.0,feet to left
31.0,1.0,4.0,describer,1403.0,this is hard hehe
31.0,1.0,4.0,matcher,1404.0,ok two triangles on the left?
31.0,1.0,9.0,describer,1405.0,no thats 9
31.0,1.0,9.0,describer,1406.0,with outstretched leg to right?
31.0,1.0,9.0,matcher,1407.0,tat 4?
31.0,1.0,9.0,describer,1408.0,thats 9
31.0,1.0,9.0,matcher,1409.0,that*
31.0,1.0,4.0,matcher,1410.0,whats four
31.0,1.0,4.0,describer,1411.0,i see a samurai kneeling
31.0,1.0,9.0,matcher,1412.0,the one with man on one foot?
31.0,1.0,9.0,describer,1413.0,man on one foot is 9
31.0,1.0,9.0,matcher,1414.0,there two men with one foot
31.0,1.0,9.0,describer,1415.0,"ok dancing man on 1 foot is 9,"
31.0,1.0,12.0,describer,1415.0,'old man' on one foot is 12
31.0,1.0,5.0,matcher,1416.0,ok start back at 5
31.0,1.0,4.0,matcher,1417.0,4.0
31.0,1.0,4.0,matcher,1418.0,i mean lol sorry we will get better
31.0,1.0,4.0,describer,1419.0,"can you see the samurai kneeling? triangle shoulders, diamond head"
31.0,1.0,4.0,describer,1420.0,shoulders point both ways
31.0,1.0,4.0,describer,1421.0,each is a triangle
31.0,1.0,4.0,matcher,1422.0,is it the one when the triangle is on the right
31.0,1.0,4.0,matcher,1423.0,or is it the plainest figure
31.0,1.0,4.0,describer,1424.0,"yes the right triangle is full, kind of 'offset'"
31.0,1.0,4.0,matcher,1425.0,4?
31.0,1.0,4.0,describer,1426.0,4.0
31.0,1.0,5.0,matcher,1427.0,ok 5?
31.0,1.0,5.0,describer,1428.0,"5 is guy sitting down, knees up, feet to the left, head is diamond, 'looking down at knees'"
31.0,1.0,6.0,matcher,1429.0,k 6
31.0,1.0,6.0,describer,1430.0,plain man holding box to left
31.0,1.0,7.0,matcher,1431.0,"you the man, 7"
31.0,1.0,7.0,matcher,1432.0,or woman
31.0,1.0,7.0,describer,1433.0,man =
31.0,1.0,7.0,describer,1434.0,)
31.0,1.0,7.0,describer,1435.0,"ok 7. lady kneeling, holding something out to right"
31.0,1.0,8.0,matcher,1436.0,8.0
31.0,1.0,8.0,describer,1437.0,the plainest one'
31.0,1.0,10.0,matcher,1438.0,10.0
31.0,1.0,11.0,matcher,1438.0,11.0
31.0,1.0,12.0,matcher,1438.0,12.0
31.0,1.0,12.0,matcher,1439.0,lol
31.0,1.0,11.0,describer,1440.0,ok 11 - wierd bunny at the top of a hill
31.0,1.0,12.0,matcher,1441.0,12.0
31.0,1.0,12.0,describer,1442.0,"12 is the old man standing on one foot, other lifted out to left"
31.0,1.0,chitchat,matcher,1443.0,ok so were done?
31.0,1.0,5.0,describer,1444.0,think so. 5 more rounds rofl
31.0,1.0,chitchat,matcher,1445.0,i submit right?
31.0,1.0,chitchat,matcher,1446.0,holy black figure moses
31.0,2.0,12.0,describer,1447.0,12 correct woop
31.0,2.0,12.0,matcher,1448.0,holy crap good work man
31.0,2.0,1.0,describer,1449.0,1 - lady holding thing to right
31.0,2.0,2.0,describer,1450.0,2 - bunny on hill
31.0,2.0,3.0,describer,1451.0,3 - man sitting looking at knees
31.0,2.0,3.0,matcher,1452.0,ok we got this bro
31.0,2.0,4.0,describer,1453.0,"4 - looks kinda like the lady, but bent knees"
31.0,2.0,5.0,describer,1454.0,5 - 'the plainest one'
31.0,2.0,6.0,describer,1455.0,6 was 1 last time - diamond on cliff
31.0,2.0,6.0,matcher,1456.0,k
31.0,2.0,7.0,describer,1457.0,7 is the strange one that we never talked about last time. think it was 10
31.0,2.0,8.0,describer,1458.0,8 is the samurai
31.0,2.0,9.0,describer,1459.0,9 is man holding box to left
31.0,2.0,11.0,describer,1460.0,11 is dancing man on 1 foot
31.0,2.0,12.0,describer,1461.0,12 is old man on one foot
31.0,2.0,10.0,describer,1462.0,10 is a ghost or some shit
31.0,2.0,10.0,matcher,1463.0,hold up confused
31.0,2.0,10.0,describer,1464.0,ok
31.0,2.0,10.0,matcher,1465.0,which one is the man with arms open
31.0,2.0,10.0,describer,1466.0,arms open and up?
31.0,2.0,10.0,describer,1467.0,ghost or some shit' lol
31.0,2.0,10.0,matcher,1468.0,yes
31.0,2.0,10.0,describer,1469.0,10.0
31.0,2.0,8.0,matcher,1470.0,the one with weird triangle on right
31.0,2.0,8.0,matcher,1471.0,off set
31.0,2.0,8.0,describer,1472.0,samurai kneeling?
31.0,2.0,8.0,describer,1473.0,8.0
31.0,2.0,8.0,describer,1474.0,we'
31.0,2.0,8.0,describer,1475.0,we'll call it 'offset triangle man' from now on
31.0,2.0,8.0,matcher,1476.0,so thats 8?
31.0,2.0,8.0,describer,1477.0,yeah
31.0,2.0,7.0,matcher,1478.0,ok go back to 7
31.0,2.0,7.0,matcher,1479.0,man with arm to left
31.0,2.0,7.0,describer,1480.0,i don't know how to explain 7
31.0,2.0,7.0,matcher,1481.0,ok
31.0,2.0,8.0,matcher,1482.0,8 samur
31.0,2.0,8.0,matcher,1483.0,ai
31.0,2.0,9.0,matcher,1484.0,9 offset
31.0,2.0,10.0,matcher,1485.0,10 ghost
31.0,2.0,10.0,describer,1486.0,shit no.
31.0,2.0,9.0,describer,1487.0,9 is man holding box to left
31.0,2.0,9.0,matcher,1488.0,ahhh haadont know that one
31.0,2.0,9.0,describer,1489.0,was 6 last time
31.0,2.0,9.0,matcher,1490.0,dont know
31.0,2.0,9.0,matcher,1491.0,is it diamond with triangle arm and leg on right side?
31.0,2.0,9.0,describer,1492.0,"diamond head, straight down on right side, 'box with pointy top' to left"
31.0,2.0,9.0,matcher,1493.0,ok thats 9
31.0,2.0,9.0,matcher,1494.0,?
31.0,2.0,9.0,describer,1495.0,yes
31.0,2.0,10.0,describer,1496.0,10 is ghost
31.0,2.0,11.0,describer,1497.0,11 is dancing man on 1 leg
31.0,2.0,12.0,matcher,1498.0,12 other 1 leg
31.0,2.0,12.0,describer,1499.0,yep
31.0,2.0,7.0,matcher,1500.0,7 offset
31.0,2.0,8.0,describer,1501.0,8 offset.
31.0,2.0,7.0,matcher,1502.0,7?
31.0,2.0,7.0,describer,1503.0,7 is um...
31.0,2.0,7.0,describer,1504.0,a walrus?
31.0,2.0,7.0,describer,1505.0,lol
31.0,2.0,7.0,matcher,1506.0,is that the one with a diamon on top left
31.0,2.0,7.0,describer,1507.0,yes
31.0,2.0,7.0,matcher,1508.0,two triangle right side
31.0,2.0,8.0,matcher,1509.0,8 offset?
31.0,2.0,8.0,describer,1510.0,yep
31.0,3.0,8.0,matcher,1511.0,damm
31.0,3.0,8.0,describer,1512.0,almost!
31.0,3.0,8.0,matcher,1513.0,damm
31.0,3.0,8.0,matcher,1514.0,lol
31.0,3.0,1.0,describer,1515.0,1 dancing man
31.0,3.0,2.0,describer,1516.0,2 man sitting looking at knees
31.0,3.0,3.0,describer,1517.0,3. other man on 1 foot
31.0,3.0,5.0,describer,1518.0,5 ghost
31.0,3.0,5.0,matcher,1519.0,kkk
31.0,3.0,6.0,describer,1520.0,6 offset
31.0,3.0,8.0,describer,1521.0,8 lady kneeling with pointy thing to right
31.0,3.0,8.0,matcher,1522.0,ol on
31.0,3.0,8.0,matcher,1523.0,hold up
31.0,3.0,4.0,matcher,1524.0,4.0
31.0,3.0,4.0,describer,1525.0,"plain person diamond head, knee at bottom to right"
31.0,3.0,7.0,matcher,1526.0,7.0
31.0,3.0,7.0,describer,1527.0,diamond on cliff
31.0,3.0,9.0,matcher,1528.0,9.0
31.0,3.0,9.0,describer,1529.0,walrus
31.0,3.0,10.0,matcher,1530.0,10.0
31.0,3.0,10.0,describer,1531.0,"the one 'like' the lady kneeling, but knees to right"
31.0,3.0,10.0,matcher,1532.0,ok im confused
31.0,3.0,10.0,describer,1533.0,"the lady has her feet to the left, this guy's knees are just bent"
31.0,3.0,10.0,matcher,1534.0,is walrus the one with diamond on top and triangle to right
31.0,3.0,10.0,describer,1535.0,"walrus is the diamond top left, two triangles on right"
31.0,3.0,10.0,describer,1536.0,one top one bottom
31.0,3.0,10.0,matcher,1537.0,ok
31.0,3.0,11.0,matcher,1538.0,11.0
31.0,3.0,11.0,describer,1539.0,man holding box to left
31.0,4.0,11.0,matcher,1540.0,shit
31.0,4.0,11.0,matcher,1541.0,lol
31.0,4.0,11.0,describer,1542.0,heh
31.0,4.0,1.0,describer,1543.0,ok 1 man holding box to left
31.0,4.0,1.0,matcher,1544.0,k
31.0,4.0,2.0,describer,1545.0,2 old man on 1 foot
31.0,4.0,2.0,matcher,1546.0,k
31.0,4.0,3.0,describer,1547.0,3 diamond on cliff
31.0,4.0,3.0,matcher,1548.0,o kkk
31.0,4.0,4.0,describer,1549.0,4 walrus
31.0,4.0,5.0,describer,1550.0,5 ghost
31.0,4.0,5.0,matcher,1551.0,im ready im ready for me black figure
31.0,4.0,6.0,describer,1552.0,6 man sitting looking down at knees
31.0,4.0,7.0,describer,1553.0,7 lady on knees holding thing to right
31.0,4.0,8.0,describer,1554.0,8 man knees bent holding same thing to right
31.0,4.0,9.0,describer,1555.0,9 offset
31.0,4.0,10.0,describer,1556.0,10 dancing man on 1 foot
31.0,4.0,11.0,describer,1557.0,11 plain man with lower point to right
31.0,4.0,12.0,describer,1558.0,12 bunny on hill
31.0,5.0,chitchat,describer,1559.0,hmm
31.0,5.0,chitchat,matcher,1560.0,theres something not right
31.0,5.0,chitchat,matcher,1561.0,but not too bad
31.0,5.0,1.0,describer,1562.0,1 offset
31.0,5.0,2.0,describer,1563.0,2 walrus
31.0,5.0,2.0,matcher,1564.0,wait
31.0,5.0,2.0,matcher,1565.0,offset what
31.0,5.0,2.0,matcher,1566.0,i think that the one messing us up
31.0,5.0,1.0,describer,1567.0,1 samurai kneeling with 1 offset triangle to right near head
31.0,5.0,1.0,matcher,1568.0,k
31.0,5.0,2.0,matcher,1569.0,2 walrus. exlplain
31.0,5.0,2.0,matcher,1570.0,lol
31.0,5.0,2.0,describer,1571.0,"2 walrus (diamong top left, 2 triangles to right"
31.0,5.0,2.0,describer,1572.0,think of a seal balancing a ball on his head
31.0,5.0,2.0,matcher,1573.0,i got it
31.0,5.0,chitchat,matcher,1574.0,ok the rest now
31.0,5.0,3.0,describer,1575.0,3 man sitting looking at knees
31.0,5.0,4.0,describer,1576.0,4 man holding box to left
31.0,5.0,5.0,describer,1577.0,5 old man on 1 foot
31.0,5.0,6.0,describer,1578.0,6 ghost
31.0,5.0,7.0,describer,1579.0,7 diamond on cliff
31.0,5.0,8.0,describer,1580.0,"8 plain man, diamond head, lower point to right"
31.0,5.0,9.0,describer,1581.0,9 dancing man on 1 foot
31.0,5.0,10.0,describer,1582.0,10 bunny on hill
31.0,5.0,11.0,describer,1583.0,11 man with bent knees holding pointing thing to right
31.0,5.0,12.0,describer,1584.0,12 lady on knees holding pointy thing to right
31.0,6.0,chitchat,describer,1585.0,oh well. last one!
31.0,6.0,chitchat,matcher,1586.0,yea screw it
31.0,6.0,1.0,describer,1587.0,1 lady holding pointy thing to right
31.0,6.0,chitchat,matcher,1588.0,i gotta pee
31.0,6.0,2.0,describer,1589.0,2 dancing man on 1 foot
31.0,6.0,3.0,describer,1590.0,3 plain man with lower point to right
31.0,6.0,4.0,describer,1591.0,4 walrus
31.0,6.0,5.0,describer,1592.0,5 samurai with offset right shoulder
31.0,6.0,6.0,describer,1593.0,6 ghost
31.0,6.0,7.0,describer,1594.0,7 bunny on hill
31.0,6.0,8.0,describer,1595.0,8 diamond on cliff
31.0,6.0,9.0,describer,1596.0,9 man bent knees holding pointy thing to right
31.0,6.0,10.0,describer,1597.0,10 man holding box to left
31.0,6.0,11.0,describer,1598.0,11 old man on 1 foot
31.0,6.0,12.0,describer,1599.0,12 man sitting looking at knees
31.0,6.0,chitchat,describer,1600.0,this was fun cheers!
31.0,6.0,chitchat,matcher,1601.0,lets goayyeee cheers bud good luck on turk
64.0,1.0,1.0,describer,1602.0,ok in position 1 I have the thing that has a square on the top and looks like a person standing up with arms outstretched
64.0,1.0,1.0,describer,1603.0,does that make sense?
64.0,1.0,1.0,matcher,1604.0,facing left?
64.0,1.0,1.0,describer,1605.0,yes
64.0,1.0,1.0,matcher,1606.0,got it
64.0,1.0,7.0,describer,1607.0,"ok position 7 is a square on top (facing left again), standing, with 'foot' outstretched behind"
64.0,1.0,7.0,describer,1608.0,the foot is a triangle
64.0,1.0,7.0,matcher,1609.0,got it
64.0,1.0,chitchat,matcher,1610.0,"given we have 72 of these to do, maybe try and keep info short and sweet or this will take quite a while"
64.0,1.0,8.0,describer,1611.0,"alright, i'll try, 8 is a superman pose"
64.0,1.0,8.0,describer,1612.0,like flying
64.0,1.0,8.0,matcher,1613.0,got it
64.0,1.0,2.0,describer,1614.0,2 looks like a J shape
64.0,1.0,2.0,matcher,1615.0,OK
64.0,1.0,3.0,describer,1616.0,3 is a square on the right of the head
64.0,1.0,9.0,matcher,1617.0,where's the K shape?
64.0,1.0,9.0,describer,1618.0,9.0
64.0,1.0,9.0,matcher,1619.0,good
64.0,1.0,4.0,describer,1620.0,4 looks like a windmill on top
64.0,1.0,10.0,matcher,1621.0,"ok, how abouut no arms"
64.0,1.0,10.0,describer,1622.0,10.0
64.0,1.0,5.0,describer,1623.0,5 is diamond shape on top
64.0,1.0,5.0,matcher,1624.0,need more for 5
64.0,1.0,5.0,matcher,1625.0,where's sitting facing left
64.0,1.0,6.0,describer,1626.0,ok diamond and then flat across
64.0,1.0,6.0,describer,1627.0,that's 6
64.0,1.0,6.0,matcher,1628.0,OK for both
64.0,1.0,12.0,describer,1629.0,12 is kneeling facing right
64.0,1.0,11.0,describer,1630.0,and then 11 should be the last
64.0,1.0,11.0,matcher,1631.0,wee're done then
64.0,2.0,7.0,describer,1632.0,sitting facing left is 7
64.0,2.0,7.0,matcher,1633.0,ok
64.0,2.0,1.0,describer,1634.0,flying/superman is 1
64.0,2.0,2.0,matcher,1635.0,ok where's no arms
64.0,2.0,2.0,describer,1636.0,no arms is 2
64.0,2.0,8.0,describer,1637.0,"8 is diamond on top, flat across"
64.0,2.0,9.0,matcher,1638.0,where's skating left with leg up
64.0,2.0,9.0,describer,1639.0,9.0
64.0,2.0,9.0,matcher,1640.0,got both
64.0,2.0,3.0,describer,1641.0,3 is the one with the foot half out square on top facing right but body facing left
64.0,2.0,3.0,matcher,1642.0,is 3 looking down?
64.0,2.0,3.0,describer,1643.0,yes
64.0,2.0,3.0,matcher,1644.0,ok
64.0,2.0,3.0,matcher,1645.0,where kneeling right
64.0,2.0,3.0,describer,1646.0,do you see how 3 of them have diamond shapes on top?
64.0,2.0,4.0,describer,1647.0,4.0
64.0,2.0,4.0,matcher,1648.0,ok
64.0,2.0,4.0,describer,1649.0,that's one of the diamond shapes
64.0,2.0,4.0,matcher,1650.0,got it
64.0,2.0,6.0,describer,1651.0,like 4 but with the lower sticking up is 6
64.0,2.0,6.0,matcher,1652.0,"maybe got it, where, arms out to the left body straight on right"
64.0,2.0,10.0,describer,1653.0,that's 10
64.0,2.0,5.0,describer,1654.0,the one with two triangles and a square on top (like a windmill) is 5
64.0,2.0,11.0,matcher,1655.0,where's pac man mouth open on right
64.0,2.0,11.0,matcher,1656.0,ok
64.0,2.0,11.0,describer,1657.0,11.0
64.0,2.0,11.0,matcher,1658.0,ok
64.0,2.0,12.0,describer,1659.0,and then 12 for the last yes?
64.0,2.0,4.0,matcher,1660.0,that leaves 4
64.0,2.0,12.0,matcher,1660.0,& 12
64.0,2.0,4.0,describer,1661.0,oh ok 4 is the triangle facing right with diamond on top
64.0,2.0,4.0,matcher,1662.0,ok
64.0,3.0,1.0,describer,1663.0,skating guy is 1
64.0,3.0,1.0,matcher,1664.0,ok
64.0,3.0,7.0,describer,1665.0,looking down to the left is 7
64.0,3.0,7.0,matcher,1666.0,ok
64.0,3.0,2.0,describer,1667.0,"diamond on top, triangle in middle pointing right is 2"
64.0,3.0,2.0,matcher,1668.0,does 2 have falat left side or angular
64.0,3.0,2.0,matcher,1669.0,flat
64.0,3.0,2.0,describer,1670.0,angular
64.0,3.0,2.0,matcher,1671.0,ok
64.0,3.0,11.0,matcher,1672.0,WHere's sitting facing right
64.0,3.0,11.0,matcher,1673.0,facing left
64.0,3.0,11.0,describer,1674.0,11.0
64.0,3.0,3.0,describer,1675.0,no arms is 3
64.0,3.0,3.0,matcher,1676.0,ok
64.0,3.0,5.0,describer,1677.0,flying is 5
64.0,3.0,9.0,matcher,1678.0,where's flat shoulders
64.0,3.0,9.0,describer,1679.0,9.0
64.0,3.0,6.0,describer,1680.0,windmill is 6
64.0,3.0,6.0,matcher,1681.0,ok
64.0,3.0,4.0,describer,1682.0,"4,"
64.0,3.0,10.0,describer,1682.0,"10,"
64.0,3.0,12.0,describer,1682.0,and 12 left right?
64.0,3.0,12.0,matcher,1683.0,yep
64.0,3.0,4.0,describer,1684.0,ok 4 is the one standing up straight
64.0,3.0,10.0,describer,1685.0,10 is facing left (sitting?)
64.0,3.0,12.0,describer,1686.0,12 is facing right (kneeling?)
64.0,3.0,chitchat,matcher,1687.0,"I'm not sure about that,"
64.0,3.0,chitchat,matcher,1688.0,It's only a penny I'm going to submit
64.0,4.0,chitchat,describer,1689.0,good with me
64.0,4.0,2.0,matcher,1690.0,where superman
64.0,4.0,2.0,describer,1691.0,should we just focus on the easier ones?
64.0,4.0,2.0,describer,1692.0,2.0
64.0,4.0,2.0,matcher,1693.0,that sounds good to me
64.0,4.0,2.0,describer,1694.0,ok
64.0,4.0,9.0,describer,1695.0,skating one is 9
64.0,4.0,10.0,describer,1696.0,windmill is 10
64.0,4.0,4.0,describer,1697.0,sitting facing left is 4
64.0,4.0,3.0,describer,1698.0,flat shoulders is 3
64.0,4.0,12.0,describer,1699.0,no arms is 12
64.0,4.0,12.0,matcher,1700.0,ok
64.0,4.0,1.0,describer,1701.0,standing facing left is 1
64.0,4.0,2.0,matcher,1702.0,flying?
64.0,4.0,2.0,describer,1703.0,2.0
64.0,4.0,1.0,matcher,1704.0,lokking down?
64.0,4.0,1.0,describer,1705.0,1.0
64.0,4.0,1.0,matcher,1706.0,you have 2 #1s
64.0,4.0,1.0,describer,1707.0,"yeah it's the second, not facing left, looking down instead"
64.0,4.0,1.0,describer,1708.0,messed up the first time
64.0,4.0,1.0,matcher,1709.0,no prob
64.0,4.0,chitchat,describer,1710.0,any others that look easy to you?
64.0,4.0,chitchat,describer,1711.0,//you can describe easy?
64.0,4.0,chitchat,describer,1712.0,cause I don't know how to describe a few of these
64.0,4.0,chitchat,matcher,1713.0,no prob lets submit
64.0,4.0,chitchat,describer,1714.0,ok
64.0,5.0,7.0,describer,1715.0,superman is 7
64.0,5.0,1.0,describer,1716.0,no arms is 1
64.0,5.0,12.0,matcher,1717.0,well never get 12
64.0,5.0,12.0,describer,1718.0,nope
64.0,5.0,2.0,describer,1719.0,windmill is 2
64.0,5.0,2.0,matcher,1720.0,ok
64.0,5.0,8.0,describer,1721.0,flat shoulders is 8
64.0,5.0,4.0,describer,1722.0,skating is 4
64.0,5.0,5.0,describer,1723.0,facing down/left is 5
64.0,5.0,12.0,describer,1724.0,sitting looking left is 12
64.0,5.0,10.0,matcher,1725.0,kneeling to the right( open pacman body)
64.0,5.0,10.0,describer,1726.0,10.0
64.0,5.0,11.0,matcher,1727.0,indian chief facing right?
64.0,5.0,11.0,matcher,1728.0,insitting position
64.0,5.0,11.0,describer,1729.0,11.0
64.0,5.0,11.0,describer,1730.0,?
64.0,5.0,chitchat,matcher,1731.0,SUBMIT?
64.0,5.0,chitchat,describer,1732.0,sure
64.0,6.0,chitchat,matcher,1733.0,good game
64.0,6.0,1.0,describer,1734.0,flat shoulders is 1
64.0,6.0,1.0,describer,1735.0,yeah for sure
64.0,6.0,4.0,describer,1736.0,windmill is 4
64.0,6.0,5.0,matcher,1737.0,where flying?
64.0,6.0,5.0,describer,1738.0,superman/flying is 5
64.0,6.0,10.0,describer,1739.0,skating is 10
64.0,6.0,10.0,matcher,1740.0,skating?
64.0,6.0,9.0,describer,1741.0,no arms is 9
64.0,6.0,9.0,matcher,1742.0,looking down?
64.0,6.0,10.0,describer,1743.0,oh 10 is the skating//facing left with right foot up
64.0,6.0,3.0,describer,1744.0,looking down is 3
64.0,6.0,8.0,matcher,1745.0,indian chief facing right?
64.0,6.0,8.0,describer,1746.0,8.0
64.0,6.0,11.0,matcher,1747.0,sitting left?
64.0,6.0,11.0,describer,1748.0,11.0
64.0,6.0,chitchat,matcher,1749.0,go for it?
64.0,6.0,chitchat,describer,1750.0,sounds good
19.0,1.0,1.0,describer,1751.0,The first one is a diamond on top triangle on the right square bottom with a point facing up on the left
19.0,1.0,1.0,matcher,1752.0,I think I got it
19.0,1.0,2.0,describer,1753.0,2nd one is a diamond on top and a fairly square bottom with a triangle pointing right
19.0,1.0,2.0,matcher,1754.0,ok
19.0,1.0,3.0,describer,1755.0,Third looks like a person is sitting on the ground with their feet facing left back against the wall
19.0,1.0,3.0,matcher,1756.0,got it
19.0,1.0,4.0,describer,1757.0,4th looks like a person handing something to someone pointing left.
19.0,1.0,5.0,describer,1758.0,5th looks like they're bending their knees and pointing to the right
19.0,1.0,6.0,describer,1759.0,6th big triangle thing on the bottom diamond on top with 2 triangles coming off the top.
19.0,1.0,6.0,matcher,1760.0,ok
19.0,1.0,6.0,matcher,1761.0,doing good so far
19.0,1.0,7.0,describer,1762.0,7th diamond on top of an almost rectangle shape.
19.0,1.0,8.0,describer,1763.0,8th looks like a person lifting up their back leg to left and pointing at the ground.
19.0,1.0,9.0,describer,1764.0,9th looks like someone picking up their front leg with arms up in the air or a dinosaur carrying a flag lol
19.0,1.0,10.0,describer,1765.0,10th looks like a person spreading their arms open.
19.0,1.0,11.0,describer,1766.0,11th looks like someone kneeling on the ground with their head bowed to the right.
