id,batchID,batchIDLastChangedAt,chat,chatLastChangedAt,correct,correctLastChangedAt,director,directorLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,matcher,matcherLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JH6EM4X2AVQBY0SDQZ2T7H9Y,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.450496524Z,"[{""text"":""two triangles with their points facing left on the left side"",""sender"":{""id"":""01JH6EFSJBEHY9TA4782TSSNX7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:20:11.642906827Z,true,2025-01-09T21:20:19.056715352Z,01JH6EFSJBEHY9TA4782TSSNX7,2025-01-09T21:19:56.161338421Z,true,2025-01-09T21:20:19.048574912Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.450496524Z,12,2025-01-09T21:13:16.450496524Z,01JH6E73Q9S1WSVRTG8D0NXV7R,2025-01-09T21:19:56.161338421Z,65,2025-01-09T21:13:16.450496524Z,0,2025-01-09T21:13:16.450496524Z,4,2025-01-09T21:13:16.450496524Z,/tangrams/466_460.png,2025-01-09T21:20:19.056715352Z,2,2025-01-09T21:13:16.737487931Z,true,2025-01-09T21:19:56.135916033Z,"[""/tangrams/266_249.png"",""/tangrams/466_460.png"",""/tangrams/264_72.png"",""/tangrams/351_87.png""]",2025-01-09T21:13:16.450496524Z,/tangrams/466_460.png,2025-01-09T21:13:16.450496524Z,13,2025-01-09T21:13:16.450496524Z,12,2025-01-09T21:13:16.450496524Z
01JH6EQV4RVF066P0P8MA8AS5H,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.528564052Z,,,,,,,false,2025-01-09T21:15:17.528564052Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.528564052Z,20,2025-01-09T21:15:17.528564052Z,,,65,2025-01-09T21:15:17.528564052Z,1,2025-01-09T21:15:17.528564052Z,4,2025-01-09T21:15:17.528564052Z,,,2,2025-01-09T21:15:17.943244437Z,false,2025-01-09T21:15:17.528564052Z,"[""/tangrams/237_156.png"",""/tangrams/371_464.png"",""/tangrams/204_50.png"",""/tangrams/226_373.png""]",2025-01-09T21:15:17.528564052Z,/tangrams/204_50.png,2025-01-09T21:15:17.528564052Z,5,2025-01-09T21:15:17.528564052Z,20,2025-01-09T21:15:17.528564052Z
01JH6F8CZ761RQM5FSP1HCVFR7,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:20.07145879Z,"[{""text"":""2 triangle legs, flat trop"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""top*"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:44:24.61641698Z,true,2025-01-09T21:44:31.558610073Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:44:07.080931008Z,true,2025-01-09T21:44:31.542523928Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:20.07145879Z,38,2025-01-09T21:24:20.07145879Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:44:07.080931008Z,65,2025-01-09T21:24:20.07145879Z,2,2025-01-09T21:24:20.07145879Z,4,2025-01-09T21:24:20.07145879Z,/tangrams/193_61.png,2025-01-09T21:44:31.558610073Z,2,2025-01-09T21:24:21.28136874Z,true,2025-01-09T21:44:07.029926353Z,"[""/tangrams/65_48.png"",""/tangrams/415_408.png"",""/tangrams/193_61.png"",""/tangrams/63_272.png""]",2025-01-09T21:24:20.07145879Z,/tangrams/193_61.png,2025-01-09T21:24:20.07145879Z,7,2025-01-09T21:24:20.07145879Z,38,2025-01-09T21:24:20.07145879Z
01JH6FKZY4R904AXJMJDGDFG5A,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:39.940071209Z,"[{""text"":""backwards k"",""sender"":{""id"":""01JH6EZPN85KA2D8RXSWEGW94Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:39:57.171298784Z,true,2025-01-09T21:40:06.85672212Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:39:47.285338392Z,true,2025-01-09T21:40:06.841410006Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:39.940071209Z,27,2025-01-09T21:30:39.940071209Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:39:47.285338392Z,65,2025-01-09T21:30:39.940071209Z,1,2025-01-09T21:30:39.940071209Z,4,2025-01-09T21:30:39.940071209Z,/tangrams/415_288.png,2025-01-09T21:40:06.85672212Z,2,2025-01-09T21:30:41.163704469Z,true,2025-01-09T21:39:47.239522698Z,"[""/tangrams/303_125.png"",""/tangrams/324_93.png"",""/tangrams/40_126.png"",""/tangrams/415_288.png""]",2025-01-09T21:30:39.940071209Z,/tangrams/415_288.png,2025-01-09T21:30:39.940071209Z,12,2025-01-09T21:30:39.940071209Z,27,2025-01-09T21:30:39.940071209Z
01JH6EM4VZAX1X0Q67E23YR1DF,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:13:16.415587678Z,"[{""text"":""square shape on the bottom left"",""sender"":{""id"":""01JH6EFSJBEHY9TA4782TSSNX7"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:14:11.823020063Z,true,2025-01-09T21:14:21.510435119Z,01JH6EFSJBEHY9TA4782TSSNX7,2025-01-09T21:14:00.786360617Z,true,2025-01-09T21:14:21.503949296Z,01JH6E12CWGXQF2B41B59YQN0N,2025-01-09T21:13:16.415587678Z,2,2025-01-09T21:13:16.415587678Z,01JH6E73Q9S1WSVRTG8D0NXV7R,2025-01-09T21:14:00.786360617Z,65,2025-01-09T21:13:16.415587678Z,0,2025-01-09T21:13:16.415587678Z,4,2025-01-09T21:13:16.415587678Z,/tangrams/142_103.png,2025-01-09T21:14:21.510435119Z,2,2025-01-09T21:13:16.613561593Z,true,2025-01-09T21:14:00.767584187Z,"[""/tangrams/142_103.png"",""/tangrams/47_105.png"",""/tangrams/264_72.png"",""/tangrams/158_379.png""]",2025-01-09T21:13:16.415587678Z,/tangrams/142_103.png,2025-01-09T21:13:16.415587678Z,3,2025-01-09T21:13:16.415587678Z,2,2025-01-09T21:13:16.415587678Z
01JH6EQTZKFGXXWZ9VRGPMDPVH,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.363748047Z,,,,,,,false,2025-01-09T21:15:17.363748047Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.363748047Z,6,2025-01-09T21:15:17.363748047Z,,,65,2025-01-09T21:15:17.363748047Z,0,2025-01-09T21:15:17.363748047Z,4,2025-01-09T21:15:17.363748047Z,,,2,2025-01-09T21:15:17.697803523Z,false,2025-01-09T21:15:17.363748047Z,"[""/tangrams/204_50.png"",""/tangrams/226_464.png"",""/tangrams/237_156.png"",""/tangrams/371_373.png""]",2025-01-09T21:15:17.363748047Z,/tangrams/237_156.png,2025-01-09T21:15:17.363748047Z,7,2025-01-09T21:15:17.363748047Z,6,2025-01-09T21:15:17.363748047Z
01JH6EWBK9ZAPGEA9FN5CH04YT,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:45.449281124Z,"[{""text"":""hollow"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""rectanlge top right"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:39:44.561763424Z,false,2025-01-09T21:39:49.097689743Z,01JH6EAX5D301ENHVSXMDYQFXD,2025-01-09T21:39:37.133367413Z,true,2025-01-09T21:39:49.083702649Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:45.449281124Z,55,2025-01-09T21:17:45.449281124Z,01JH6EDGQKVEDJ8G0G9B8PJAAV,2025-01-09T21:39:37.133367413Z,65,2025-01-09T21:17:45.449281124Z,3,2025-01-09T21:17:45.449281124Z,4,2025-01-09T21:17:45.449281124Z,/tangrams/330_234.png,2025-01-09T21:39:49.097689743Z,2,2025-01-09T21:17:46.576477027Z,true,2025-01-09T21:39:37.087260988Z,"[""/tangrams/330_234.png"",""/tangrams/330_420.png"",""/tangrams/411_234.png"",""/tangrams/411_420.png""]",2025-01-09T21:17:45.449281124Z,/tangrams/330_420.png,2025-01-09T21:17:45.449281124Z,8,2025-01-09T21:17:45.449281124Z,55,2025-01-09T21:17:45.449281124Z
01JH6F1CDDBB2NH1Y8ZMHNK2T7,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:30.125799548Z,"[{""text"":""white line in the middle"",""sender"":{""id"":""01JH6END8AY64F01KZ0D9HPJTX"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:39:53.932831194Z,true,2025-01-09T21:40:00.768521321Z,01JH6END8AY64F01KZ0D9HPJTX,2025-01-09T21:39:42.857669505Z,true,2025-01-09T21:40:00.754386407Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:30.125799548Z,29,2025-01-09T21:20:30.125799548Z,01JH6ERVZCNV0ZX1CZCZJPRDM6,2025-01-09T21:39:42.857669505Z,65,2025-01-09T21:20:30.125799548Z,1,2025-01-09T21:20:30.125799548Z,4,2025-01-09T21:20:30.125799548Z,/tangrams/342_200.png,2025-01-09T21:40:00.768521321Z,2,2025-01-09T21:20:31.069245979Z,true,2025-01-09T21:39:42.801314164Z,"[""/tangrams/386_189.png"",""/tangrams/348_355.png"",""/tangrams/384_229.png"",""/tangrams/342_200.png""]",2025-01-09T21:20:30.125799548Z,/tangrams/342_200.png,2025-01-09T21:20:30.125799548Z,14,2025-01-09T21:20:30.125799548Z,29,2025-01-09T21:20:30.125799548Z
01JH6EFPMR62TEFFXWTBHDPQQ4,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.776556644Z,"[{""text"":""right and left triangles, left leg"",""sender"":{""id"":""01JH6EAE9YQ1PSVJ4DGM6PTES5"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:40:38.518789887Z,true,2025-01-09T21:40:46.914066184Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:40:23.380680192Z,true,2025-01-09T21:40:46.900504533Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.776556644Z,62,2025-01-09T21:10:50.776556644Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:40:23.380680192Z,65,2025-01-09T21:10:50.776556644Z,3,2025-01-09T21:10:50.776556644Z,4,2025-01-09T21:10:50.776556644Z,/tangrams/204_145.png,2025-01-09T21:40:46.914066184Z,2,2025-01-09T21:10:51.529542114Z,true,2025-01-09T21:40:23.334259224Z,"[""/tangrams/467_145.png"",""/tangrams/467_367.png"",""/tangrams/204_367.png"",""/tangrams/204_145.png""]",2025-01-09T21:10:50.776556644Z,/tangrams/204_145.png,2025-01-09T21:10:50.776556644Z,15,2025-01-09T21:10:50.776556644Z,62,2025-01-09T21:10:50.776556644Z
01JH6EHXJ1CSSV8877J80ST45M,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:12:03.393625881Z,"[{""text"":""Symetrical"",""sender"":{""id"":""01JH6ECEK8H3EYT02YS5JT51JA"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:26:24.279107764Z,true,2025-01-09T21:26:28.868654594Z,01JH6ECEK8H3EYT02YS5JT51JA,2025-01-09T21:26:19.121378713Z,true,2025-01-09T21:26:28.858480609Z,01JH6E12CYJK257E7E3RXVEBQK,2025-01-09T21:12:03.393625881Z,37,2025-01-09T21:12:03.393625881Z,01JH6EDCRPMMP0TZSFS592H1YJ,2025-01-09T21:26:19.121378713Z,65,2025-01-09T21:12:03.393625881Z,2,2025-01-09T21:12:03.393625881Z,4,2025-01-09T21:12:03.393625881Z,/tangrams/48_58.png,2025-01-09T21:26:28.868654594Z,2,2025-01-09T21:12:03.910954186Z,true,2025-01-09T21:26:19.078224453Z,"[""/tangrams/381_441.png"",""/tangrams/48_58.png"",""/tangrams/344_445.png"",""/tangrams/75_359.png""]",2025-01-09T21:12:03.393625881Z,/tangrams/48_58.png,2025-01-09T21:12:03.393625881Z,6,2025-01-09T21:12:03.393625881Z,37,2025-01-09T21:12:03.393625881Z
01JH6EPJZH1X4GSTBH0Y65XWDA,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.401170581Z,,,false,2025-01-09T21:16:47.711058145Z,01JH6EC4K4M4WYP4PHMWA4Z0JD,2025-01-09T21:15:44.592276894Z,true,2025-01-09T21:16:47.703764714Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.401170581Z,1,2025-01-09T21:14:36.401170581Z,01JH6EESMW57FWEFHKRVJSTWEF,2025-01-09T21:15:44.592276894Z,65,2025-01-09T21:14:36.401170581Z,0,2025-01-09T21:14:36.401170581Z,4,2025-01-09T21:14:36.401170581Z,,2025-01-09T21:16:47.711058145Z,2,2025-01-09T21:14:36.630550744Z,true,2025-01-09T21:15:44.567502046Z,"[""/tangrams/433_270.png"",""/tangrams/313_94.png"",""/tangrams/268_3.png"",""/tangrams/349_147.png""]",2025-01-09T21:14:36.401170581Z,/tangrams/433_270.png,2025-01-09T21:14:36.401170581Z,2,2025-01-09T21:14:36.401170581Z,1,2025-01-09T21:14:36.401170581Z
01JH6EPK547MHX1YDBYACC7YJW,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.580750013Z,,,,,,,false,2025-01-09T21:14:36.580750013Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.580750013Z,57,2025-01-09T21:14:36.580750013Z,,,65,2025-01-09T21:14:36.580750013Z,3,2025-01-09T21:14:36.580750013Z,4,2025-01-09T21:14:36.580750013Z,,,2,2025-01-09T21:14:37.560787868Z,false,2025-01-09T21:14:36.580750013Z,"[""/tangrams/313_94.png"",""/tangrams/81_121.png"",""/tangrams/103_79.png"",""/tangrams/268_3.png""]",2025-01-09T21:14:36.580750013Z,/tangrams/268_3.png,2025-01-09T21:14:36.580750013Z,10,2025-01-09T21:14:36.580750013Z,57,2025-01-09T21:14:36.580750013Z
01JH6EQV0SG6BXWNHQMZ7Q9J32,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:15:17.401047594Z,,,,,,,false,2025-01-09T21:15:17.401047594Z,01JH6E1C2DWXZEMQ1NDGSW5GAF,2025-01-09T21:15:17.401047594Z,41,2025-01-09T21:15:17.401047594Z,,,65,2025-01-09T21:15:17.401047594Z,2,2025-01-09T21:15:17.401047594Z,4,2025-01-09T21:15:17.401047594Z,,,2,2025-01-09T21:15:18.347310593Z,false,2025-01-09T21:15:17.401047594Z,"[""/tangrams/226_156.png"",""/tangrams/237_373.png"",""/tangrams/371_50.png"",""/tangrams/204_464.png""]",2025-01-09T21:15:17.401047594Z,/tangrams/237_373.png,2025-01-09T21:15:17.401047594Z,10,2025-01-09T21:15:17.401047594Z,41,2025-01-09T21:15:17.401047594Z
01JH6F8CT57PX1KP1ERRK5RWHC,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:24:19.909910631Z,"[{""text"":""tell me"",""sender"":{""id"":""01JH6F574WP0SZKEN1DPSE22J9"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""has a flat bottom with a little part sticking out"",""sender"":{""id"":""01JH6EEC3WABBJNBJCT7B0GK4K"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:30:14.407246215Z,true,2025-01-09T21:30:23.638790095Z,01JH6EEC3WABBJNBJCT7B0GK4K,2025-01-09T21:29:29.747193403Z,true,2025-01-09T21:30:23.627478518Z,01JH6EG3TSBYEJ9FEXT82YTFWY,2025-01-09T21:24:19.909910631Z,9,2025-01-09T21:24:19.909910631Z,01JH6F574WP0SZKEN1DPSE22J9,2025-01-09T21:29:29.747193403Z,65,2025-01-09T21:24:19.909910631Z,0,2025-01-09T21:24:19.909910631Z,4,2025-01-09T21:24:19.909910631Z,/tangrams/415_48.png,2025-01-09T21:30:23.638790095Z,2,2025-01-09T21:24:20.398260434Z,true,2025-01-09T21:29:29.709724334Z,"[""/tangrams/65_61.png"",""/tangrams/63_272.png"",""/tangrams/415_48.png"",""/tangrams/193_408.png""]",2025-01-09T21:24:19.909910631Z,/tangrams/415_48.png,2025-01-09T21:24:19.909910631Z,10,2025-01-09T21:24:19.909910631Z,9,2025-01-09T21:24:19.909910631Z
01JH6FKZR70R3ZTZ6FPMWWT73M,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:39.751611329Z,"[{""text"":""looks like bat"",""sender"":{""id"":""01JH6EZPN85KA2D8RXSWEGW94Z"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:32:34.080606599Z,true,2025-01-09T21:32:41.088226335Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:32:24.166762791Z,true,2025-01-09T21:32:41.076337022Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:39.751611329Z,3,2025-01-09T21:30:39.751611329Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:32:24.166762791Z,65,2025-01-09T21:30:39.751611329Z,0,2025-01-09T21:30:39.751611329Z,4,2025-01-09T21:30:39.751611329Z,/tangrams/52_386.png,2025-01-09T21:32:41.088226335Z,2,2025-01-09T21:30:40.370923571Z,true,2025-01-09T21:32:24.125141716Z,"[""/tangrams/52_386.png"",""/tangrams/324_93.png"",""/tangrams/422_96.png"",""/tangrams/237_448.png""]",2025-01-09T21:30:39.751611329Z,/tangrams/52_386.png,2025-01-09T21:30:39.751611329Z,4,2025-01-09T21:30:39.751611329Z,3,2025-01-09T21:30:39.751611329Z
01JH6EFPKRNEHP7M432XVT7N46,01JH6E12CCBPBZYDQZBF95Z414,2025-01-09T21:10:50.744843825Z,"[{""text"":""left and right triangles, one left leg"",""sender"":{""id"":""01JH6E9N7GMFHE539DP5PKP7GT"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:29:05.127842651Z,true,2025-01-09T21:29:12.55980974Z,01JH6E9N7GMFHE539DP5PKP7GT,2025-01-09T21:28:54.146446338Z,true,2025-01-09T21:29:12.545719864Z,01JH6E12CYJK257E7E3BVNY8KC,2025-01-09T21:10:50.744843825Z,33,2025-01-09T21:10:50.744843825Z,01JH6EAE9YQ1PSVJ4DGM6PTES5,2025-01-09T21:28:54.146446338Z,65,2025-01-09T21:10:50.744843825Z,2,2025-01-09T21:10:50.744843825Z,4,2025-01-09T21:10:50.744843825Z,/tangrams/204_145.png,2025-01-09T21:29:12.55980974Z,2,2025-01-09T21:10:51.197947317Z,true,2025-01-09T21:28:54.105701083Z,"[""/tangrams/204_328.png"",""/tangrams/204_145.png"",""/tangrams/467_328.png"",""/tangrams/467_145.png""]",2025-01-09T21:10:50.744843825Z,/tangrams/204_145.png,2025-01-09T21:10:50.744843825Z,2,2025-01-09T21:10:50.744843825Z,33,2025-01-09T21:10:50.744843825Z
01JH6EJZSYZDJX3J5B44NQ64N8,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:12:38.462082645Z,"[{""text"":""two spikes on the bottom the top kinda looks like the letter C"",""sender"":{""id"":""01JH6EE07RJH19M5EDFMA5E0K6"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",2025-01-09T21:18:18.891086752Z,true,2025-01-09T21:18:28.778896108Z,01JH6EE07RJH19M5EDFMA5E0K6,2025-01-09T21:17:54.687858604Z,true,2025-01-09T21:18:28.771077652Z,01JH6E1C2DWXZEMQ1NCYN91YQD,2025-01-09T21:12:38.462082645Z,7,2025-01-09T21:12:38.462082645Z,01JH6EEWQ0Q2J1Q0MMCY4WDQ1Z,2025-01-09T21:17:54.687858604Z,65,2025-01-09T21:12:38.462082645Z,0,2025-01-09T21:12:38.462082645Z,4,2025-01-09T21:12:38.462082645Z,/tangrams/122_260.png,2025-01-09T21:18:28.778896108Z,2,2025-01-09T21:12:38.676186338Z,true,2025-01-09T21:17:54.6628707Z,"[""/tangrams/122_31.png"",""/tangrams/122_260.png"",""/tangrams/270_31.png"",""/tangrams/270_260.png""]",2025-01-09T21:12:38.462082645Z,/tangrams/122_260.png,2025-01-09T21:12:38.462082645Z,8,2025-01-09T21:12:38.462082645Z,7,2025-01-09T21:12:38.462082645Z
01JH6F1CEFRYPFP95ME1683TNZ,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:20:30.159252365Z,"[{""text"":""Diamond on its own on far right"",""sender"":{""id"":""01JH6ERVZCNV0ZX1CZCZJPRDM6"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:45:41.750928198Z,true,2025-01-09T21:45:49.980594239Z,01JH6ERVZCNV0ZX1CZCZJPRDM6,2025-01-09T21:45:29.772000888Z,true,2025-01-09T21:45:49.963782659Z,01JH6EG3TQ8S1K1RV6SD3SZ300,2025-01-09T21:20:30.159252365Z,44,2025-01-09T21:20:30.159252365Z,01JH6END8AY64F01KZ0D9HPJTX,2025-01-09T21:45:29.772000888Z,65,2025-01-09T21:20:30.159252365Z,2,2025-01-09T21:20:30.159252365Z,4,2025-01-09T21:20:30.159252365Z,/tangrams/384_229.png,2025-01-09T21:45:49.980594239Z,2,2025-01-09T21:20:31.438536669Z,true,2025-01-09T21:45:29.71570354Z,"[""/tangrams/170_271.png"",""/tangrams/116_41.png"",""/tangrams/384_229.png"",""/tangrams/225_221.png""]",2025-01-09T21:20:30.159252365Z,/tangrams/384_229.png,2025-01-09T21:20:30.159252365Z,13,2025-01-09T21:20:30.159252365Z,44,2025-01-09T21:20:30.159252365Z
01JH6FKZRED45GMDAYSQ4DS76B,01JH6EQVBD3A04RXZSFH4GJKMN,2025-01-09T21:30:39.758327072Z,"[{""text"":""explosion on left side"",""sender"":{""id"":""01JH6FEQ42SHBZQ2JTT8M0D7AY"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:34:51.945677543Z,true,2025-01-09T21:35:03.868148209Z,01JH6FEQ42SHBZQ2JTT8M0D7AY,2025-01-09T21:34:45.639884834Z,true,2025-01-09T21:35:03.853270747Z,01JH6ER00DKQJP5DAGEN19MFQG,2025-01-09T21:30:39.758327072Z,10,2025-01-09T21:30:39.758327072Z,01JH6EZPN85KA2D8RXSWEGW94Z,2025-01-09T21:34:45.639884834Z,65,2025-01-09T21:30:39.758327072Z,0,2025-01-09T21:30:39.758327072Z,4,2025-01-09T21:30:39.758327072Z,/tangrams/254_227.png,2025-01-09T21:35:03.868148209Z,2,2025-01-09T21:30:40.590569362Z,true,2025-01-09T21:34:45.598473911Z,"[""/tangrams/452_130.png"",""/tangrams/237_448.png"",""/tangrams/254_227.png"",""/tangrams/170_274.png""]",2025-01-09T21:30:39.758327072Z,/tangrams/254_227.png,2025-01-09T21:30:39.758327072Z,11,2025-01-09T21:30:39.758327072Z,10,2025-01-09T21:30:39.758327072Z
01JH6EPK0RFECWH4SKFTK1FCPD,01JH6E1C20PAC5D5ERJBB6CQ26,2025-01-09T21:14:36.440290606Z,,,false,2025-01-09T21:32:24.924511663Z,01JH6EC4K4M4WYP4PHMWA4Z0JD,2025-01-09T21:31:21.725848706Z,true,2025-01-09T21:32:24.911214246Z,01JH6E1C2BP6ZGXRXBA6P1DY1H,2025-01-09T21:14:36.440290606Z,19,2025-01-09T21:14:36.440290606Z,01JH6EESMW57FWEFHKRVJSTWEF,2025-01-09T21:31:21.725848706Z,65,2025-01-09T21:14:36.440290606Z,1,2025-01-09T21:14:36.440290606Z,4,2025-01-09T21:14:36.440290606Z,,2025-01-09T21:32:24.924511663Z,2,2025-01-09T21:14:36.935800452Z,true,2025-01-09T21:31:21.678827783Z,"[""/tangrams/443_372.png"",""/tangrams/295_40.png"",""/tangrams/51_191.png"",""/tangrams/349_147.png""]",2025-01-09T21:14:36.440290606Z,/tangrams/349_147.png,2025-01-09T21:14:36.440290606Z,4,2025-01-09T21:14:36.440290606Z,19,2025-01-09T21:14:36.440290606Z
01JH6EWBDPYFCPZ0BDE0BP0DRT,01JH6EG3TA5QYS5Z38HKNPBNV1,2025-01-09T21:17:45.270706812Z,"[{""text"":""arrow pointing to the right"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""3 dimaond like shapes ojn the left?"",""sender"":{""id"":""01JH6EAX5D301ENHVSXMDYQFXD"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""triangles on both sides"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""spikey"",""sender"":{""id"":""01JH6EDGQKVEDJ8G0G9B8PJAAV"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",2025-01-09T21:25:26.534482195Z,false,2025-01-09T21:25:30.020577663Z,01JH6EDGQKVEDJ8G0G9B8PJAAV,2025-01-09T21:24:55.025848247Z,true,2025-01-09T21:25:30.008841502Z,01JH6EG3TRG27F1KB2P3FPC8N9,2025-01-09T21:17:45.270706812Z,10,2025-01-09T21:17:45.270706812Z,01JH6EAX5D301ENHVSXMDYQFXD,2025-01-09T21:24:55.025848247Z,65,2025-01-09T21:17:45.270706812Z,0,2025-01-09T21:17:45.270706812Z,4,2025-01-09T21:17:45.270706812Z,/tangrams/411_234.png,2025-01-09T21:25:30.020577663Z,2,2025-01-09T21:17:45.669326358Z,true,2025-01-09T21:24:54.989841418Z,"[""/tangrams/411_234.png"",""/tangrams/117_253.png"",""/tangrams/411_253.png"",""/tangrams/117_234.png""]",2025-01-09T21:17:45.270706812Z,/tangrams/411_253.png,2025-01-09T21:17:45.270706812Z,11,2025-01-09T21:17:45.270706812Z,10,2025-01-09T21:17:45.270706812Z
