game,grid,targetPosition_w,role,message_id_num,message_part_no,message
11,1,1.0,describer,2032,NA,Ja. Genau. Und die Arme sind links also wenn du das  anschaust
11,1,1.0,matcher,2033,NA,Mhm ja
11,1,2.0,describer,2034,NA,Die 2 sieht aus wie eine Frau die sich nach etwas bückt
11,1,2.0,matcher,2035,NA,Ja
11,1,2.0,describer,2036,NA,Und zwar nach der rechten Seite
11,1,2.0,matcher,2037,NA,Ja ist gut
11,1,3.0,describer,2038,NA,Das 3 äh ist ein Männchen uff das das rechte Bein in die Luft hebt das linke ist am Boden
11,1,3.0,matcher,2039,NA,Beide Arme in der Luft?
11,1,3.0,describer,2040,NA,Beide Arme auf die linke Seite ja
11,1,3.0,matcher,2041,NA,Und so quadratisch so auf der Spitze?
11,1,3.0,describer,2042,NA,Ja ja genau.
11,1,3.0,matcher,2043,NA,Ja
11,1,5.0,describer,2044,NA,Die 5 sieht aus wie eine die betet mit einer Schale in der Hand
11,1,5.0,matcher,2045,NA,Ja
11,1,6.0,describer,2046,NA,Die 6 sieht aus wie ein Polizist
11,1,6.0,matcher,2047,NA,Jawohl also beide Arme ausgestreckt Ja
11,1,7.0,describer,2048,NA,Ja. Die 7 ist ein Männchen das sitzt
11,1,7.0,matcher,2049,NA,Ja
11,1,8.0,describer,2050,NA,Und die 8 ja
11,1,8.0,matcher,2051,NA,Ja  o.k.
11,2,1.0,describer,2052,NA,1 betende Frau mit Schale
11,2,1.0,matcher,2053,NA,Ja
11,2,2.0,describer,2054,NA,2 linker Arm in die Höhe rechter unten so tanzend
11,2,2.0,matcher,2055,NA,Ja
11,2,3.0,describer,2056,NA,3 sitzend Beine angewinkelt
11,2,3.0,matcher,2057,NA,Ja
11,2,4.0,describer,2058,NA,4 Eiskunstläuferin
11,2,4.0,matcher,2059,NA,Ja
11,2,5.0,describer,2060,NA,5 beide Arme nach links rauf ein Bein nach oben
11,2,5.0,matcher,2061,NA,Ja
11,2,6.0,describer,2062,NA,6 bückende Frau
11,2,6.0,matcher,2063,NA,Ja
11,2,7.0,describer,2064,NA,7 liegend
11,2,7.0,matcher,2065,NA,Ja
11,2,8.0,describer,2066,NA,Und 8 der Polizist
11,2,8.0,matcher,2067,NA,Stopp
11,3,1.0,describer,2068,NA,1 ist die liegende Person
11,3,1.0,matcher,2069,NA,Ja
11,3,2.0,describer,2070,NA,2 die mit den beiden Armen links oben und dem rechten Bein oben
11,3,2.0,matcher,2071,NA,Ja
11,3,3.0,describer,2072,NA,3 der Polizist
11,3,3.0,matcher,2073,NA,Ja
11,3,4.0,describer,2074,NA,4 die betende
11,3,4.0,matcher,2075,NA,Ja
11,3,5.0,describer,2076,NA,5 der Eiskunstläufer
11,3,5.0,matcher,2077,NA,Ja
11,3,6.0,describer,2078,NA,6 der Tanzend
11,3,6.0,matcher,2079,NA,Ja
11,3,7.0,describer,2080,NA,7 die gebü.
11,3,6.0,matcher,2081,NA,Moment schnell 6 der Tanzende das ist
11,3,6.0,describer,2082,NA,Ja der linke Arm oben der linke unten
11,3,6.0,matcher,2083,NA,Ja mhm
11,3,7.0,describer,2084,NA,Äh 7 die Gebückte
11,3,7.0,matcher,2085,NA,Ja
11,3,8.0,describer,2086,NA,Und 8 der sitzende
11,3,8.0,matcher,2087,NA,ja. GUT
11,4,1.0,describer,2088,NA,1 Polizist
11,4,1.0,matcher,2089,NA,Mhm
11,4,2.0,describer,2090,NA,2 sitzend
11,4,2.0,matcher,2091,NA,Mhm
11,4,3,describer,2092,1,3 Eiskunstläuferin.
11,4,4,describer,2092,2,4 gebückt also sich bückend
11,4,4.0,matcher,2093,NA,Ja
11,4,5.0,describer,2094,NA,5 liegend
11,4,5.0,matcher,2095,NA,Ja
11,4,6.0,describer,2096,NA,6 betend
11,4,6.0,matcher,2097,NA,Ja
11,4,7.0,describer,2098,NA,7 linker Arm oben rechter unten
11,4,7.0,matcher,2099,NA,Ja
11,4,8.0,describer,2100,NA,Und 8 tanzend
11,4,8.0,matcher,2101,NA,stopp
11,5,1.0,describer,2102,NA,1 ist der Eiskunstläufer
11,5,1.0,matcher,2103,NA,Ja
11,5,2.0,describer,2104,NA,2 der Polizist
11,5,2.0,matcher,2105,NA,Ja
11,5,3.0,describer,2106,NA,3 liegend
11,5,3.0,matcher,2107,NA,Ja
11,5,4.0,describer,2108,NA,4 beide Arme links oben ein Bein rechts hoch
11,5,4.0,matcher,2109,NA,Ja
11,5,5.0,describer,2110,NA,5 ist der Tänzer
11,5,5.0,matcher,2111,NA,Ja
11,5,6.0,describer,2112,NA,6 ist der bückende
11,5,6.0,matcher,2113,NA,Ja
11,5,7.0,describer,2114,NA,7 ist die betende
11,5,7.0,matcher,2115,NA,Ja
11,5,8.0,describer,2116,NA,Und 8 ist der Sitzende
11,5,8.0,matcher,2117,NA,Ja . stopp
11,6,1.0,describer,2118,NA,Beide Arme oben das rechte Bein oben die Nummer 1
11,6,1.0,matcher,2119,NA,Ja
11,6,2.0,describer,2120,NA,2 sitzend
11,6,2.0,matcher,2121,NA,Ja
11,6,3.0,describer,2122,NA,3 liegend
11,6,3.0,matcher,2123,NA,Ja
11,6,4.0,describer,2124,NA,4 gebückte
11,6,4.0,matcher,2125,NA,ja
11,6,5.0,describer,2126,NA,5 betend
11,6,5.0,matcher,2127,NA,Mhm
11,6,6.0,describer,2128,NA,6 äh eine Arm rauf und einer runter
11,6,6.0,matcher,2129,NA,Mhm ja
11,6,7,describer,2130,1,7 Eiskunstlauf
11,6,7,matcher,2130,2,Ja
11,6,8,describer,2130,3,8 Polizist
11,6,8,matcher,2130,4,Stopp
11,7,chitchat,describer,2131,NA,Also das sind andere
11,7,chitchat,matcher,2132,NA,Ja
11,7,1.0,describer,2133,NA,Das 1 ist rechtes Bein oben linker Arm ist oben ist wie dicker wie breiter
11,7,1.0,matcher,2134,NA,Ähm Moment rechtes Bein ist so ausgestreckt und der linke Arm ist einfach so die Fortsetzung
11,7,1.0,describer,2135,NA,oben
11,7,1.0,matcher,2136,NA,vom Bein fast
11,7,1.0,describer,2137,NA,Mmh nein nein er hat das rechte Bein oben
11,7,1.0,matcher,2138,NA,Und das linke u.v. 2-3)
11,7,1.0,describer,2139,NA,Und den linken Arm oben es sieht aus als wür. würde er sich abstützten so
11,7,1.0,matcher,2140,NA,Mhm. AHA abstützten also bückt sich so ein bisschen?
11,7,1.0,describer,2141,NA,Nein. nein nicht bücken nein nein
11,7,1.0,matcher,2142,NA,Also er hat das r.
11,7,1.0,describer,2143,NA,er hat das rechte Bein oben und der linke Arm oben und der ist ziemlich breit
11,7,1.0,matcher,2144,NA,Ja o.k.
11,7,2.0,describer,2145,NA,Die 2 sieht aus wie ein Sprinter
11,7,2.0,matcher,2146,NA,"oh, oh wie ein Sprinter ?"
11,7,2.0,describer,2147,NA,Rechtes Bein vorne linkes Bein oben
11,7,2.0,matcher,2148,NA,Jawohl und ein Dreieck ist äh der Körper und da oben sitzt ein Quadrat
11,7,3.0,describer,2149,NA,Ja. Die 3 ist ähm jemand wie jemand der sich so bückt das ist das was du vorhin gesagt hast
11,7,3.0,matcher,2150,NA,jawohl ja
11,7,4.0,describer,2151,NA,4 ist liegend wieder
11,7,4.0,matcher,2152,NA,Ja
11,7,5.0,describer,2153,NA,5 ist wieder betend
11,7,5.0,matcher,2154,NA,Ja
11,7,6.0,describer,2155,NA,6 sieht aus wie ein wie ein einer der ein Kostüm an hat mit so einer Halskrause
11,7,6.0,matcher,2156,NA,Jawohl
11,7,7.0,describer,2157,NA,7 ist sitzend
11,7,7.0,matcher,2158,NA,Ja
11,7,8.0,describer,2159,NA,Ja und 8 ist der Rest
11,7,8.0,matcher,2160,NA,ja
11,8,1.0,describer,2161,NA,Also die 1 ist das rechte Bein so weggestreckt und der der linke Arm rauf
11,8,1.0,matcher,2162,NA,Ja
11,8,2.0,describer,2163,NA,Die 2 ist etwas aufheben
11,8,2.0,matcher,2164,NA,Jjjja
11,8,3.0,describer,2165,NA,Die 3 ist Halskrause
11,8,3.0,matcher,2166,NA,Ja
11,8,4.0,describer,2167,NA,Die 4 ist der dicke Arm. oben
11,8,4.0,matcher,2168,NA,Ja
11,8,5.0,describer,2169,NA,Die 5 liegend
11,8,5.0,matcher,2170,NA,Ja
11,8,6.0,describer,2171,NA,6 betend
11,8,6.0,matcher,2172,NA,Ja
11,8,7.0,describer,2173,NA,Ähm die 7 ist so der der ein Bein hinten hoch hat
11,8,7.0,matcher,2174,NA,Ja
11,8,8.0,describer,2175,NA,Und ja die 8
11,8,8.0,matcher,2176,NA,Ja stopp
11,9,1.0,describer,2177,NA,1 Halskrause
11,9,1.0,matcher,2178,NA,Ja
11,9,2.0,describer,2179,NA,2 dicker Arm
11,9,2.0,matcher,2180,NA,äh dicker Arm ja
11,9,3.0,describer,2181,NA,3 betend
11,9,3.0,matcher,2182,NA,Ja
11,9,4.0,describer,2183,NA,4 linker Arm oben rechtes Bein ausgestreckt nach unten
11,9,4.0,matcher,2184,NA,Jawohl
11,9,5.0,describer,2185,NA,5 der Sprinter
11,9,5.0,matcher,2186,NA,Ja
11,9,6.0,describer,2187,NA,6 sich nach etwas bücken
11,9,6.0,matcher,2188,NA,Ja
11,9,7,describer,2189,1,7 sitzend
11,9,8,describer,2189,2,und 8 liegend
11,9,8.0,matcher,2190,NA,Fertig
11,10,1.0,describer,2191,NA,Rechtes Bein weggestreckt linker Arm hoch die 1
11,10,1.0,matcher,2192,NA,Ja
11,10,2.0,describer,2193,NA,Die 2 sich bückend
11,10,2.0,matcher,2194,NA,Ja
11,10,3.0,describer,2195,NA,3 Halskrause
11,10,3.0,matcher,2196,NA,Ja
11,10,4.0,describer,2197,NA,4 dicker Arm oben
11,10,4.0,matcher,2198,NA,Ja
11,10,5.0,describer,2199,NA,5 ausgestreckt liegend
11,10,5.0,matcher,2200,NA,Ja
11,10,6.0,describer,2201,NA,Äh betend 6
11,10,6.0,matcher,2202,NA,Mhm
11,10,7.0,describer,2203,NA,7 ein Bein hinten in der Luft
11,10,7.0,matcher,2204,NA,Ja
11,10,8.0,describer,2205,NA,Und 8 sitzend
11,10,8.0,matcher,2206,NA,Stopp
11,11,1.0,describer,2207,NA,1 sitzend
11,11,1.0,matcher,2208,NA,Moment schnell ja
11,11,2.0,describer,2209,NA,2 Halskrause
11,11,2.0,matcher,2210,NA,Ja
11,11,3.0,describer,2211,NA,3 linker Arm ausgestreckt rechtes Bein unten ausgestreckt
11,11,3.0,matcher,2212,NA,Ja
11,11,4.0,describer,2213,NA,4 Sprinter
11,11,4.0,matcher,2214,NA,Ja
11,11,5.0,describer,2215,NA,5 Beter
11,11,5.0,matcher,2216,NA,Ja
11,11,6.0,describer,2217,NA,6 liegend
11,11,6.0,matcher,2218,NA,Ja
11,11,7,describer,2219,1,7 dicker Arm
11,11,8,describer,2219,3,und 8 bückend
11,11,8.0,matcher,2220,NA,Fertig
11,12,1.0,describer,2221,NA,1 ausgestreckt liegend am Boden
11,12,1.0,matcher,2222,NA,Mhm
11,12,2.0,describer,2223,NA,2 dicker Arm
11,12,2.0,matcher,2224,NA,Ja
11,12,3.0,describer,2225,NA,Halskrause
11,12,3.0,matcher,2226,NA,Ja
11,12,4.0,describer,2227,NA,4 betend
11,12,4.0,matcher,2228,NA,Ja
11,12,5.0,describer,2229,NA,5 ein Bein hinten rauf
11,12,5.0,matcher,2230,NA,Ja
11,12,6.0,describer,2231,NA,Sitzend
11,12,6.0,matcher,2232,NA,Ja
11,12,7.0,describer,2233,NA,Bückend
11,12,7.0,matcher,2234,NA,ja
11,12,8.0,describer,2235,NA,Und 8
11,12,8.0,matcher,2236,NA,stopp
12,1,1.0,describer,2237,NA,Also bei der 1
12,1,1.0,matcher,2238,NA,Ja
12,1,1.0,describer,2239,NA,Hast du  wo ein. Von sich aus gesehen den rechten Arm oben hat und den linken unten
12,1,1.0,matcher,2240,NA,Ja
12,1,1.0,describer,2241,NA,Und die Beine sind irgendwie unten auch so über kreuzt
12,1,1.0,matcher,2242,NA,Über kreuzt?
12,1,1.0,describer,2243,NA,Ja wie als wenn  Beine in der Mitte wären
12,1,1.0,matcher,2244,NA,Ja wie als würde er so hüpfen
12,1,1.0,describer,2245,NA,Ja genau
12,1,1.0,matcher,2246,NA,Ja. o.k.
12,1,2.0,describer,2247,NA,Und dann die 2. der liegt auf dem Bauch
12,1,2.0,matcher,2248,NA,und hat so ein komischen Kopf
12,1,2.0,describer,2249,NA,Ja die haben alle komische Köpfe. So ein viereckiger
12,1,2.0,matcher,2250,NA,Ja
12,1,2.0,describer,2251,NA,Der liegt einfach auf dem Bauch und die Bei. und hat eigentlich. die Beine hinten angewinkelt
12,1,2.0,matcher,2252,NA,ja ich glaube es ist schon das
12,1,3.0,describer,2253,NA,o.k. und die 3 steht auf einem Bein
12,1,3.0,matcher,2254,NA,äh und was macht er mit den Armen?
12,1,3.0,describer,2255,NA,Äh da. das rech. äh das andere Bein schaut vorne raus
12,1,3.0,matcher,2256,NA,Ja mhm
12,1,3.0,describer,2257,NA,Und die Arme gehen hinauf
12,1,3.0,matcher,2258,NA,Mhm
12,1,3.0,describer,2259,NA,Ja?
12,1,3.0,matcher,2260,NA,Ja
12,1,4.0,describer,2261,NA,Ja und das 4 ist das das auch auf einem Bein steht und das Bein nach hinten hinauf hält
12,1,4.0,matcher,2262,NA,Ja
12,1,4.0,describer,2263,NA,Ja? 28  M Ja
12,1,5.0,describer,2264,NA,Und die 5 der sitzt
12,1,5.0,matcher,2265,NA,Und schaut nach links?
12,1,5.0,describer,2266,NA,Schaut nach links ?
12,1,5.0,matcher,2267,NA,Also
12,1,5.0,describer,2268,NA,Ja es ist so abgebildet
12,1,5.0,matcher,2269,NA,Ja
12,1,6.0,describer,2270,NA,Und die 6 der bückt sich sieht aus wie ein Nikolaus.
12,1,6.0,describer,2271,NA,Bückt sich so
12,1,6.0,matcher,2272,NA,Ja
12,1,7.0,describer,2273,NA,Ja? Und die 7 ist. Hat Arme so auseinander ja ich weiss nicht so wie ein Engel
12,1,7.0,describer,2274,NA,ein grosses „Y“ mit eine Kopf oben
12,1,7.0,matcher,2275,NA,ja ja
12,1,8.0,describer,2276,NA,Und die 8 ist am knien und hat so irgendetwas in der Hand
12,1,8.0,matcher,2277,NA,Ja
12,1,8.0,describer,2278,NA,Ja?
12,1,8.0,matcher,2279,NA,Mhm
12,1,8,describer,2280,1,Ist gut?
12,1,8,matcher,2280,2,Ist gut
12,1,8,describer,2280,3,o.k. stopp
12,2,1.0,describer,2281,NA,Also die 1 ist das Männchen wieder das sitzt mit den Beinen nach links angewinkelt
12,2,1.0,matcher,2282,NA,"Ja, ja"
12,2,2.0,describer,2283,NA,2 ist das das liegt
12,2,2.0,matcher,2284,NA,Auf dem Bauch ?
12,2,3.0,describer,2285,NA,Ja  die 3 ist das „Y“
12,2,3.0,matcher,2286,NA,Ja
12,2,4.0,describer,2287,NA,Die 4 ist das das so kniet und so aussieht
12,2,4.0,matcher,2288,NA,ja das so etwas hat
12,2,4.0,describer,2289,NA,Ja
12,2,4.0,matcher,2290,NA,Mhm
12,2,5.0,describer,2291,NA,Die 5 ist das das so hüpft seinen rechten Arm so hinauf hält
12,2,5.0,matcher,2292,NA,Ja .
12,2,6.0,describer,2293,NA,Die 6 ist das das auf einem Bein steht. Das andere nach hinten hält
12,2,6.0,matcher,2294,NA,Mhm
12,2,7.0,describer,2295,NA,Die 7 ist der Nikolaus
12,2,7.0,matcher,2296,NA,Mhm
12,2,8.0,describer,2297,NA,Und die 8 ist der der die Arme so rauf hält
12,2,8.0,matcher,2298,NA,Mhm o.k. ja
12,2,8.0,describer,2299,NA,Ja ist gut
12,3,1.0,describer,2300,NA,Als o 1 ist der Nikolaus
12,3,1.0,matcher,2301,NA,Ja
12,3,2.0,describer,2302,NA,2 der der kniet und etwas hält
12,3,2.0,matcher,2303,NA,ja
12,3,3.0,describer,2304,NA,3 ist der auf einem Bein der das andere nach hinten hält
12,3,3.0,matcher,2305,NA,Ja
12,3,4.0,describer,2306,NA,4 ist der der sitzt
12,3,4.0,matcher,2307,NA,Der der sitzt ja
12,3,5.0,describer,2308,NA,Die 5 das „Y“
12,3,5.0,matcher,2309,NA,Mhm
12,3,6.0,describer,2310,NA,Die 6 der der auf einem Bein steht
12,3,6.0,matcher,2311,NA,Mhm
12,3,7.0,describer,2312,NA,7 der der liegt
12,3,7.0,matcher,2313,NA,Ja
12,3,8.0,describer,2314,NA,Und die 8 der der
12,3,8.0,matcher,2315,NA,Ja. O.k.
12,4,1.0,describer,2316,NA,Also die 1 ist der der auf dem einen Bein und das andre nach vorne
12,4,1.0,matcher,2317,NA,mhm
12,4,2.0,describer,2318,NA,Die 2 ist der der sitzt
12,4,2.0,matcher,2319,NA,Ja
12,4,3.0,describer,2320,NA,Die 3 das „Y“
12,4,3.0,matcher,2321,NA,Ja
12,4,4.0,describer,2322,NA,Die 4 ist der der so hüpft
12,4,4.0,matcher,2323,NA,Mhm
12,4,5.0,describer,2324,NA,Die 5 ist der der auf einem Bein mit dem anderen nach hinten
12,4,5.0,matcher,2325,NA,Ja
12,4,6.0,describer,2326,NA,6 ist der der liegt
12,4,6.0,matcher,2327,NA,Ja
12,4,7.0,describer,2328,NA,7 ist der der kniet
12,4,7.0,matcher,2329,NA,Ja
12,4,8.0,describer,2330,NA,und die 8 der Nikolaus
12,4,8.0,matcher,2331,NA,o.k.
12,5,1.0,describer,2332,NA,Die 1 ist der der auf einem Bein hüpft
12,5,1.0,matcher,2333,NA,Und das andere?
12,5,1.0,describer,2334,NA,Vorne
12,5,1.0,matcher,2335,NA,Mhm
12,5,2.0,describer,2336,NA,Ähm die 2 ist der der sitzt
12,5,2.0,matcher,2337,NA,Ja
12,5,3.0,describer,2338,NA,Die 3 das „Y“
12,5,3.0,matcher,2339,NA,Ja
12,5,4.0,describer,2340,NA,Die 4 der der so hüpft
12,5,4.0,matcher,2341,NA,Ja
12,5,5.0,describer,2342,NA,Die 5 ist der auf einem Bein und nach hinten 110  M Ja
12,5,6.0,describer,2343,NA,6 der der liegt
12,5,6.0,matcher,2344,NA,Ja
12,5,7.0,describer,2345,NA,7 der der kniet
12,5,7.0,matcher,2346,NA,Ja
12,5,8.0,describer,2347,NA,Und 8 der Nikolaus
12,5,8.0,matcher,2348,NA,Ja.
12,6,1.0,describer,2349,NA,Also die 1 ist der der kniet
12,6,1.0,matcher,2350,NA,Ja
12,6,2.0,describer,2351,NA,Die 2 ist der Nikolaus
12,6,2.0,matcher,2352,NA,Ja
12,6,3.0,describer,2353,NA,Die 3 ist der der sitzt
12,6,3.0,matcher,2354,NA,Ja
12,6,4.0,describer,2355,NA,Die 4 ist der auf einem Bein und das andre nach hinten
12,6,4.0,matcher,2356,NA,Ja
12,6,5.0,describer,2357,NA,Die 5 ist das „Y“
12,6,5.0,matcher,2358,NA,Ja
12,6,6.0,describer,2359,NA,Die 6 ist der der liegt
12,6,6.0,matcher,2360,NA,Ja
12,6,7.0,describer,2361,NA,Die 7 ist der auf dem einen Bein
12,6,7.0,matcher,2362,NA,Ja
12,6,8.0,describer,2363,NA,Und die 8 ist der der hüpft
12,6,8.0,matcher,2364,NA,o.k.
12,7,1.0,describer,2365,NA,o.k. die 1 bückt sich so
12,7,1.0,matcher,2366,NA,Ja
12,7,2.0,describer,2367,NA,Die 2 ist einfach so ein Klumpen ohne Arme und Beine
12,7,2.0,matcher,2368,NA,ja
12,7,3.0,describer,2369,NA,Die 3 hat oben so dreieckige Arme und die Beine in der Mitte ist ein Strich eigentlich
12,7,3.0,matcher,2370,NA,Ähm ja
12,7,3.0,describer,2371,NA,Weisst du welchen ?
12,7,3.0,matcher,2372,NA,Ja
12,7,4.0,describer,2373,NA,Die 4 hat. Ähm den Kopf ganz rechts
12,7,4.0,matcher,2374,NA,Er steht?
12,7,4.0,describer,2375,NA,Ja er steht
12,7,4.0,matcher,2376,NA,Mhm
12,7,5.0,describer,2377,NA,O.k. die 5 ist. Ja der kniet auch so. und bringt so etwas
12,7,5.0,matcher,2378,NA,Er hat äh er hat so etwas in der Hand
12,7,5.0,describer,2379,NA,Ja so ein Dreieckchen
12,7,5.0,matcher,2380,NA,Ja
12,7,6.0,describer,2381,NA,Dann die 6 der liegt
12,7,6.0,matcher,2382,NA,mhm
12,7,7.0,describer,2383,NA,7 hüpft nach links
12,7,7.0,matcher,2384,NA,Mhm
12,7,8.0,describer,2385,NA,Und die 8 nach rechts
12,7,8.0,matcher,2386,NA,ja. O.k.
12,8,1.0,describer,2387,NA,Also die 1 ist der der nur ein Bollen ist und ein Kopf
12,8,1.0,matcher,2388,NA,mhm ja
12,8,2.0,describer,2389,NA,Die 2 ist der der liegt mit den Füssen
12,8,2.0,matcher,2390,NA,Ja
12,8,3.0,describer,2391,NA,3 ist der Strich mit den Armen nach oben
12,8,3.0,matcher,2392,NA,ja
12,8,4.0,describer,2393,NA,Die 4 ist der der rechts hüpft
12,8,4.0,matcher,2394,NA,Ja
12,8,5.0,describer,2395,NA,Die 5 ist der der links hüpft
12,8,5.0,matcher,2396,NA,Ja
12,8,6.0,describer,2397,NA,Die 6 ist der mit dem Kopf nach hinten runter geht
12,8,6.0,matcher,2398,NA,Der der den Kopf ganz rechts hat?
12,8,6.0,describer,2399,NA,Ja
12,8,6.0,matcher,2400,NA,Ja
12,8,7.0,describer,2401,NA,7 ist der der sich bückt
12,8,7.0,matcher,2402,NA,Mhm
12,8,8.0,describer,2403,NA,Und die 8 ist der der so
12,8,chitchat,matcher,2404,NA,etwas bringt?
12,8,chitchat,describer,2405,NA,Der was?
12,8,chitchat,matcher,2406,NA,Etwas bringt?
12,8,chitchat,describer,2407,NA,Ja
12,8,chitchat,matcher,2408,NA,o.k.
12,9,1.0,describer,2409,NA,Die 1 ist der der nach links hüpft
12,9,1.0,matcher,2410,NA,Ähm
12,9,1.0,matcher,2411,NA,Ja
12,9,2.0,describer,2412,NA,Die 2 hat das linke Bein unten
12,9,2.0,matcher,2413,NA,WAS die 2
12,9,2.0,describer,2414,NA,Ja die 2 hat das linke von uns ausgesehen das linke Bein unten springt eigentlich auch nach links
12,9,2.0,matcher,2415,NA,hä?
12,9,3.0,describer,2416,NA,Also machen wir mal weiter. Die 3 ist der der sich bückt
12,9,3.0,matcher,2417,NA,Ja
12,9,4.0,describer,2418,NA,Die 4 ist der der etwas bringt
12,9,4.0,matcher,2419,NA,Wo. AH bringt ja
12,9,8.0,describer,2420,NA,Die 8 ist der Strich
12,9,8.0,matcher,2421,NA,Ja
12,9,8.0,describer,2422,NA,Die 8
12,9,8.0,matcher,2423,NA,WAS das 8
12,9,8.0,describer,2424,NA,Ja ist der Strich
12,9,8.0,matcher,2425,NA,Mhm
12,9,7.0,describer,2426,NA,7 ist der Bollen
12,9,7.0,matcher,2427,NA,Ja
12,9,6.0,describer,2428,NA,6 ist der mit dem Kopf rechts
12,9,6.0,matcher,2429,NA,Ja
12,9,5,describer,2430,1,Die 5 der der liegt
12,9,2,describer,2430,2,und dann hast du die 2
12,9,2.0,matcher,2431,NA,Ja o.k.
12,9,2.0,describer,2432,NA,ja
12,10,1.0,describer,2433,NA,Die 1 ist der der trinkt
12,10,1.0,matcher,2434,NA,Der der WAS
12,10,1.0,describer,2435,NA,Der der etwas hat
12,10,1.0,matcher,2436,NA,Aha ja
12,10,2.0,describer,2437,NA,Die 2 ist der der sich bückt
12,10,2.0,matcher,2438,NA,Ja
12,10,3.0,describer,2439,NA,Die 3 ist der mit dem Kopf ganz rechts
12,10,3.0,matcher,2440,NA,Ja
12,10,4.0,describer,2441,NA,4 ist der der nach links springt
12,10,4.0,matcher,2442,NA,Ja
12,10,5.0,describer,2443,NA,Die 5 ist der der nach rechts springt
12,10,5.0,matcher,2444,NA,Ja
12,10,6.0,describer,2445,NA,Die 6 ist der Bollen
12,10,6.0,matcher,2446,NA,Ja
12,10,7.0,describer,2447,NA,7 der Strich
12,10,7.0,matcher,2448,NA,Ja
12,10,8.0,describer,2449,NA,Und 8 der der liegt
12,10,8.0,matcher,2450,NA,Ja. O.k.
12,11,1.0,describer,2451,NA,o.k. die 1 ist der Bollen
12,11,1.0,matcher,2452,NA,ja
12,11,2.0,describer,2453,NA,Die 2 der der liegt
12,11,2.0,matcher,2454,NA,Ja
12,11,3.0,describer,2455,NA,Die 3 der der nach
12,11,3.0,matcher,2456,NA,ja
12,11,4.0,describer,2457,NA,Die 4 ist der der sich bückt
12,11,4.0,matcher,2458,NA,Ja
12,11,5.0,describer,2459,NA,Die 5 der Strich
12,11,5.0,matcher,2460,NA,Ja
12,11,6.0,describer,2461,NA,Die 6 der mit dem Kopf rechts
12,11,6.0,matcher,2462,NA,Ja
12,11,7.0,describer,2463,NA,7 der der andere der springt
12,11,7.0,matcher,2464,NA,Ja
12,11,8.0,describer,2465,NA,Und 8 der der etwas bringt
12,11,8.0,matcher,2466,NA,Ja
12,11,8.0,describer,2467,NA,o.k.
12,12,1.0,describer,2468,NA,1 ist der der sich bückt
12,12,1.0,matcher,2469,NA,ja
12,12,2.0,describer,2470,NA,Die 2 der Strich
12,12,2.0,matcher,2471,NA,Ja
12,12,3.0,describer,2472,NA,Die 3 der der nach links hüpft
12,12,3.0,matcher,2473,NA,Ja
12,12,4.0,describer,2474,NA,Die 4 der der liegt
12,12,4.0,matcher,2475,NA,Ja
12,12,5.0,describer,2476,NA,Die 5 der Bollen
12,12,5.0,matcher,2477,NA,Ja
12,12,6.0,describer,2478,NA,Die 6 der mit dem Kopf rechts
12,12,6.0,matcher,2479,NA,Ja
12,12,7.0,describer,2480,NA,Die 7 der der nach rechts springt
12,12,7.0,matcher,2481,NA,Ja
12,12,8.0,describer,2482,NA,Und die 8 der der etwas bringt
12,12,8.0,matcher,2483,NA,O.k.
13,1,1.0,describer,2484,NA,"o.k. oben links, wo Nummer 1 steht"
13,1,1.0,matcher,2485,NA,Mhm
13,1,1.0,describer,2486,NA,haben wir quasi so ein Männchen mit ausgebr. Mit beidem ausgestreckten Armen
13,1,1.0,matcher,2487,NA,Mhm und mit einem erhobenen Bein
13,1,1.0,describer,2488,NA,Mit äh die Beine sind zusammen er steht nur die Bei. die Arme sind ausgebreitet
13,1,1.0,matcher,2489,NA,Ah ja o.k.
13,1,1.0,describer,2490,NA,Der Kopf ist
13,1,1.0,matcher,2491,NA,In der mitte ist der Kopf
13,1,1.0,describer,2492,NA,Ja genau  gerade neben dran
13,1,1.0,matcher,2493,NA,Mhm
13,1,1.0,describer,2494,NA,Ist auch ein Männchen das sich nach vorne bückt
13,1,1.0,matcher,2495,NA,Mhm
13,1,1.0,describer,2496,NA,Ist eher aus wie eine alte Frau
13,1,1.0,matcher,2497,NA,Ja die irgendetwas aufhebt vom Boden. Mhm
13,1,3.0,describer,2498,NA,Nummer 3 da haben wir auch äh eher eine Frau die Eislauf macht so eine Eiskunstläuferin
13,1,3.0,matcher,2499,NA,Ja. Mhm
13,1,3.0,describer,2500,NA,Sie ist gegen links
13,1,3.0,matcher,2501,NA,ja beide Arme gestreckt und ein Bein nach hinten raus
13,1,4.0,describer,2502,NA,Genau. Dann die Nummer 4 da haben wir auch eine Person die Arme nach oben streckt und das rechte Bein wenn ich das richtig sehe ist nach nacht vorne gestreckt
13,1,4.0,matcher,2503,NA,Mhm. Also nur noch mit einem Bein am Boden
13,1,4.0,describer,2504,NA,Ja genau.
13,1,4.0,matcher,2505,NA,Ja.
13,1,5.0,describer,2506,NA,Dann die Nummer 5  das ist ein bisschen kompliziert äh ich würde sagen eine Person die liegt der Kopf ist nach oben also das Quadrat
13,1,5.0,matcher,2507,NA,Mhm
13,1,5.0,describer,2508,NA,Ist auf der Spitzte und links von der Person geht ein Bein hoch
13,1,5.0,matcher,2509,NA,Ja also eigentlich die einzig liegende Figur
