text,player_id,role,message_num,message_irrelevant,time_stamp,trial_id
ahora repites,29,matcher,3,TRUE,NA,897
what the fuck,30,describer,1,TRUE,NA,898
nena,30,describer,2,TRUE,NA,898
okay,30,describer,3,TRUE,NA,898
tiene una cola bien larga,30,describer,4,FALSE,NA,898
uno,29,matcher,5,TRUE,NA,898
uno,29,matcher,6,TRUE,NA,898
uno,29,matcher,7,TRUE,NA,898
uh oh,30,describer,1,TRUE,NA,899
bro,30,describer,2,TRUE,NA,899
tiene las manos alzados,30,describer,3,FALSE,NA,899
con una colita pequeña de dos triangulitos,30,describer,4,FALSE,NA,899
ah,29,matcher,5,TRUE,NA,899
quedaba el minuto entero jaja,30,describer,6,TRUE,NA,899
está arrodillado,30,describer,7,FALSE,NA,899
C,30,describer,1,FALSE,NA,900
C,30,describer,2,FALSE,NA,900
C,30,describer,3,FALSE,NA,900
las manos y piernas hacen una,30,describer,4,FALSE,NA,900
C,30,describer,5,FALSE,NA,900
C,30,describer,6,FALSE,NA,900
C,30,describer,7,FALSE,NA,900
parece una,30,describer,8,FALSE,NA,900
okay,29,matcher,9,TRUE,NA,900
bro,30,describer,10,TRUE,NA,900
espera,30,describer,11,TRUE,NA,900
okay,29,matcher,12,TRUE,NA,900
okay,29,matcher,13,TRUE,NA,900
okay,29,matcher,14,TRUE,NA,900
tiene un triángulo detrás de el,30,describer,15,FALSE,NA,900
okay so it looks like a bunny,32,describer,1,FALSE,NA,901
it is a figure slumped over with bunny ears,32,describer,2,FALSE,NA,901
with its hand out,32,describer,1,FALSE,NA,902
looking to the left,32,describer,2,FALSE,NA,902
okay so it looks like a preacher,32,describer,3,FALSE,NA,902
it is a figure doing yoga with it is leg back,32,describer,1,FALSE,NA,903
both of its hands to the left,32,describer,2,FALSE,NA,903
looking up,32,describer,1,FALSE,NA,904
with one hand to the right and the other to the left,32,describer,2,FALSE,NA,904
it is sitting down,32,describer,3,FALSE,NA,904
and his head tilting to the left,32,describer,1,FALSE,NA,905
with both of his hands touching the right,32,describer,2,FALSE,NA,905
okay this one he is laying against a wall to the right,32,describer,3,FALSE,NA,905
and has no extremities,32,describer,1,FALSE,NA,906
okay this guy is just looking forward,32,describer,2,FALSE,NA,906
with his hand facing the right,32,describer,1,FALSE,NA,907
this time he is looking to the right,32,describer,2,FALSE,NA,907
okay we have another preacher,32,describer,3,FALSE,NA,907
okay another preacher looking to the right,32,describer,1,FALSE,NA,908
but this one has a robe,32,describer,2,FALSE,NA,908
and you can not see his legs,32,describer,3,FALSE,NA,908
como si estuviera en un party,32,describer,1,FALSE,NA,909
with his hands out,32,describer,2,FALSE,NA,909
and having a good time,32,describer,3,FALSE,NA,909
okay this guy looks like he is flying,32,describer,4,FALSE,NA,909
okay this one has a diamond head,32,describer,1,FALSE,NA,910
con una caja como cuerpo,32,describer,2,FALSE,NA,910
with a piece of the box missing,32,describer,3,FALSE,NA,910
con las rodillas en el pecho,32,describer,1,FALSE,NA,911
with his legs to the left,32,describer,2,FALSE,NA,911
todos tiene face of diamond,31,matcher,3,FALSE,NA,911
okay this guy is slumped to the right,32,describer,4,FALSE,NA,911
he is walking to the left,32,describer,1,FALSE,NA,912
como un zombie,32,describer,2,FALSE,NA,912
okay this one is sleepwalking,32,describer,3,FALSE,NA,912
mirando hacia arriba,32,describer,4,FALSE,NA,912
y parece un shell,31,describer,1,FALSE,NA,913
tiene pata,32,matcher,2,FALSE,NA,913
algo más,32,matcher,3,TRUE,NA,913
la cara nada más,31,describer,4,FALSE,NA,913
okay,32,matcher,5,TRUE,NA,913
dime,32,matcher,6,TRUE,NA,913
no tiene extremidades,31,describer,7,FALSE,NA,913
no hands or feet,31,describer,8,FALSE,NA,913
cara de diamond,31,describer,9,FALSE,NA,913
like a rock,31,describer,1,FALSE,NA,914
what,32,matcher,2,TRUE,NA,914
mirando to the right,31,describer,3,FALSE,NA,914
el Grand Canyon con un diamante encima,31,describer,4,FALSE,NA,914
yoga position to the left,31,describer,1,FALSE,NA,915
pierna levantada,31,describer,2,FALSE,NA,915
zombie con cara hacia atrás y brazos y piernas mirando a el left,31,describer,1,FALSE,NA,916
ajá,32,matcher,2,TRUE,NA,916
o ora,31,describer,1,FALSE,NA,917
vamos de party,31,describer,2,TRUE,NA,917
party,31,describer,3,FALSE,NA,917
conejo,32,matcher,1,FALSE,NA,918
está arrodillado,32,matcher,2,FALSE,NA,918
con un puntita atrás,31,describer,3,FALSE,NA,918
un sacerdote mirando hacia la derecha,31,describer,4,FALSE,NA,918
el sacerdote,31,describer,1,FALSE,NA,919
bunny,32,matcher,2,FALSE,NA,919
ajá,32,matcher,3,TRUE,NA,919
mirando a la left,31,describer,4,FALSE,NA,919
qué lado,32,matcher,5,FALSE,NA,919
como un plato,31,describer,6,FALSE,NA,919
está haciendo cuchilla hacia la derecha,31,describer,1,FALSE,NA,920
the men doing a squat,31,describer,2,FALSE,NA,920
bunny,31,describer,1,FALSE,NA,921
okay,31,describer,1,TRUE,NA,922
mjm,32,matcher,2,TRUE,NA,922
look like shoes,31,describer,3,FALSE,NA,922
but,31,describer,4,TRUE,NA,922
parece que tiene taco,31,describer,5,FALSE,NA,922
uh,32,matcher,6,TRUE,NA,922
tiene como un corcho,31,describer,7,FALSE,NA,922
y una posición a el mismo tiempo,31,describer,8,FALSE,NA,922
dos triángulo y un diamond,31,describer,1,FALSE,NA,923
ya,32,matcher,2,TRUE,NA,923
tiene tres triángulos,31,describer,3,FALSE,NA,923
qué,32,matcher,4,TRUE,NA,923
look like a remolino de Cervantes,31,describer,5,FALSE,NA,923
mirando hacia la left,31,describer,1,FALSE,NA,924
a man sitting,31,describer,2,FALSE,NA,924
abajo a la derecha,32,describer,1,FALSE,NA,925
okay so una persona mirando hacia el frente,32,describer,2,FALSE,NA,925
y tiene una patita,32,describer,3,FALSE,NA,925
looking left,32,describer,1,FALSE,NA,926
priest to the left,32,describer,2,FALSE,NA,926
con los tres triángulos,32,describer,1,FALSE,NA,927
okay el remolino que dijiste,32,describer,2,FALSE,NA,927
zombie,32,describer,1,FALSE,NA,928
fiesta party quinceañera,32,describer,1,FALSE,NA,929
priest hacia la derecha que va a brincar,32,describer,1,FALSE,NA,930
no está arrodillado,32,describer,2,FALSE,NA,930
pero está sentado con las manos hacia atrás,32,describer,1,FALSE,NA,931
no es el tipo sentado,32,describer,2,FALSE,NA,931
no todos son priest,31,matcher,3,FALSE,NA,931
okay um,32,describer,4,TRUE,NA,931
uh,32,describer,1,TRUE,NA,932
medio muerto,32,describer,2,FALSE,NA,932
tipo sentado,32,describer,3,FALSE,NA,932
hay tres nada más de priest,32,describer,1,FALSE,NA,933
mirando a la derecha,32,describer,2,FALSE,NA,933
priest arrodillado,32,describer,3,FALSE,NA,933
okay,32,describer,4,TRUE,NA,933
okay mirando a el frente pero es una caja,32,describer,1,FALSE,NA,934
con una parte missing abajo,32,describer,2,FALSE,NA,934
conejo,32,describer,1,FALSE,NA,935
bunny,32,describer,2,FALSE,NA,935
el anterior es el que te decía que era el Grand Canyon,31,matcher,3,FALSE,NA,935
yoga,32,describer,1,FALSE,NA,936
y brazos to the left,32,describer,2,FALSE,NA,936
pata hacia la derecha,32,describer,3,FALSE,NA,936
no tiene extremidades,31,describer,1,FALSE,NA,937
mirando hacia el frente,31,describer,2,FALSE,NA,937
patita,32,matcher,3,FALSE,NA,937
parece un bebé,31,describer,4,FALSE,NA,937
sí,31,describer,5,FALSE,NA,937
una batita,31,describer,6,FALSE,NA,937
zombie,31,describer,1,FALSE,NA,938
remolinos,31,describer,1,FALSE,NA,939
yoga position,31,describer,1,FALSE,NA,940
pata hacia la derecha,31,describer,2,FALSE,NA,940
prayer arrodillado,31,describer,1,FALSE,NA,941
arrodillado,31,describer,2,FALSE,NA,941
tenemos una palabra para todos ahora,32,matcher,3,FALSE,NA,941
sentado,31,describer,1,FALSE,NA,942
bunny,31,describer,1,FALSE,NA,943
squat,31,describer,1,FALSE,NA,944
right,31,describer,2,FALSE,NA,944
caja,31,describer,1,FALSE,NA,945
sí güey donde presentan a Simba,31,describer,2,FALSE,NA,945
okay okay,32,matcher,3,TRUE,NA,945
oh,32,matcher,4,TRUE,NA,945
Simba,32,matcher,5,FALSE,NA,945
Grand Canyon,31,describer,6,FALSE,NA,945
Simba,31,describer,7,FALSE,NA,945
sentado pero no sentado,31,describer,1,FALSE,NA,946
cuál es el Grand Canyon maldita sea,32,matcher,2,FALSE,NA,946
con la mano a la derecha,31,describer,3,FALSE,NA,946
huh,32,matcher,4,TRUE,NA,946
está como medio reclinado,31,describer,5,FALSE,NA,946
party,31,describer,1,FALSE,NA,947
el sacerdote,31,describer,1,FALSE,NA,948
left,31,describer,2,FALSE,NA,948
zombie,32,describer,1,FALSE,NA,949
sentado pero no sentado,32,describer,1,FALSE,NA,950
manos a la derecha,32,describer,2,FALSE,NA,950
okay,32,describer,1,TRUE,NA,951
bebé pero tiene un bracito,32,describer,2,FALSE,NA,951
y le falta la pata,32,describer,3,FALSE,NA,951
y es cuadrado,32,describer,4,FALSE,NA,951
ese es Grand Canyon,31,matcher,1,FALSE,NA,952
qué,32,describer,2,TRUE,NA,952
party,32,describer,3,FALSE,NA,952
yoga,32,describer,1,FALSE,NA,953
ese es el que tú dice,32,describer,2,FALSE,NA,953
remolino,32,describer,1,FALSE,NA,954
sentado,32,describer,1,FALSE,NA,955
con la patita,32,describer,1,FALSE,NA,956
el bebé,32,describer,2,FALSE,NA,956
okay,32,describer,3,TRUE,NA,956
sacerdote a la izquierda,32,describer,1,FALSE,NA,957
hacia la derecha,32,describer,1,FALSE,NA,958
okay sacerdote que va a brincar,32,describer,2,FALSE,NA,958
sacerdote arrodillado,32,describer,1,FALSE,NA,959
bunny,32,describer,1,FALSE,NA,960
conejo,32,describer,2,FALSE,NA,960
como leyendo un librito,34,describer,1,FALSE,NA,961
maybe,34,describer,2,TRUE,NA,961
a little sad,34,describer,3,FALSE,NA,961
está cansado,33,matcher,4,FALSE,NA,961
para el ladito izquierdo,34,describer,5,FALSE,NA,961
pues mira es como sentado,34,describer,6,FALSE,NA,961
como si fuera un monje or something,34,describer,1,FALSE,NA,962
está parado,34,describer,2,FALSE,NA,962
está como arrodillado,34,describer,1,FALSE,NA,963
como eñagotado,33,matcher,2,FALSE,NA,963
no sé,34,describer,3,TRUE,NA,963
again parece un monje,34,describer,4,FALSE,NA,963
leyendo un librito también,34,describer,5,FALSE,NA,963
arrodillado,34,describer,6,FALSE,NA,963
arrodillado,34,describer,7,FALSE,NA,963
no,34,describer,8,FALSE,NA,963
este está haciendo yoga,34,describer,1,FALSE,NA,964
brazos extendidos,34,describer,2,FALSE,NA,964
hacia derecha o izquierda,33,matcher,3,FALSE,NA,964
hacia los lados,34,describer,4,FALSE,NA,964
los dos,34,describer,5,FALSE,NA,964
está in a star pose,34,describer,6,FALSE,NA,964
está bailando la canción de Thriller,34,describer,1,FALSE,NA,965
este parece un zombie,34,describer,2,FALSE,NA,965
ya,33,matcher,3,TRUE,NA,965
este parece a little bean,34,describer,1,FALSE,NA,966
está en el cosito que lo convierte en mariposa,34,describer,2,FALSE,NA,966
el cocoon,34,describer,3,FALSE,NA,966
cómo,33,matcher,4,FALSE,NA,966
cocoon,34,describer,5,FALSE,NA,966
esa cosa,34,describer,6,FALSE,NA,966
parece una bolita,34,describer,7,FALSE,NA,966
sí,34,describer,8,FALSE,NA,966
con un cosito para la derecha,33,matcher,9,FALSE,NA,966
como en toga,33,matcher,1,FALSE,NA,967
esta está haciendo some type of martial art,34,describer,2,FALSE,NA,967
parece que se está preparando para meter una patada,34,describer,3,FALSE,NA,967
esta está bailando,34,describer,1,FALSE,NA,968
está extendida,34,describer,2,FALSE,NA,968
la pierna para la izquierda,34,describer,3,FALSE,NA,968
para la derecha,34,describer,4,FALSE,NA,968
una está para arriba,34,describer,5,FALSE,NA,968
tal vez,34,describer,6,FALSE,NA,968
para dónde están las manos,33,matcher,7,FALSE,NA,968
está alabando a el señor,34,describer,1,FALSE,NA,969
con las manos para arriba,34,describer,2,FALSE,NA,969
mirando arriba,33,matcher,3,FALSE,NA,969
no,34,describer,4,FALSE,NA,969
y está como para la izquierda su cuerpo I mean,34,describer,5,FALSE,NA,969
este está dando la comunión en la iglesia,34,describer,1,FALSE,NA,970
está parado,34,describer,2,FALSE,NA,970
mirando a la derecha,33,matcher,3,FALSE,NA,970
con sus manos para el frente,34,describer,4,FALSE,NA,970
con un libro,33,matcher,5,FALSE,NA,970
pero está mirando para la izquierda,34,describer,6,FALSE,NA,970
could be yes,34,describer,1,FALSE,NA,971
como bunny,33,matcher,2,FALSE,NA,971
y su cuerpo parece una montaña,34,describer,3,FALSE,NA,971
tiene dos triángulos en la cabeza,34,describer,4,FALSE,NA,971
este está para la derecha,34,describer,5,FALSE,NA,971
está haciendo yoga,34,describer,1,FALSE,NA,972
están para la izquierda,34,describer,2,FALSE,NA,972
sus manos son triángulos,34,describer,3,FALSE,NA,972
sí,34,describer,4,FALSE,NA,972
ya,33,matcher,5,TRUE,NA,972
con una pata arriba,33,matcher,6,FALSE,NA,972
una piernita arriba apuntando a la derecha,34,describer,7,FALSE,NA,972
a la izquierda,33,matcher,8,FALSE,NA,972
a la izquierda,33,describer,1,FALSE,NA,973
haciendo yoga,33,describer,2,FALSE,NA,973
pierna alzada,33,describer,3,FALSE,NA,973
tiene un triángulo para arriba atrás,34,matcher,1,FALSE,NA,974
a la derecha,33,describer,2,FALSE,NA,974
está praying,33,describer,3,FALSE,NA,974
tiene dos triángulos verticales a la derecha,33,describer,4,FALSE,NA,974
o solo las piernas dobladas,34,matcher,5,FALSE,NA,974
no,33,describer,6,FALSE,NA,974
okay él es el más boxy,33,describer,1,FALSE,NA,975
con un triángulo a la derecha,34,matcher,2,FALSE,NA,975
sí,33,describer,3,FALSE,NA,975
literalmente casi un cuadrado,33,describer,4,FALSE,NA,975
mirando arriba a la izquierda,33,describer,5,FALSE,NA,975
el es zombie,33,describer,1,FALSE,NA,976
bunny ears,34,matcher,1,FALSE,NA,977
en el cocoon,33,describer,2,FALSE,NA,977
está como cansado,33,describer,3,FALSE,NA,977
el es chill,33,describer,4,FALSE,NA,977
ah,34,matcher,5,TRUE,NA,977
mirando arriba a la derecha,33,describer,6,FALSE,NA,977
no bunny,33,describer,7,FALSE,NA,977
está por dormirse,33,describer,1,FALSE,NA,978
no bunny ears,34,matcher,2,FALSE,NA,978
mirando a la izquierda,33,describer,3,FALSE,NA,978
sentado,33,describer,4,FALSE,NA,978
el está súper cansado,33,describer,5,FALSE,NA,978
le pesa,33,describer,6,FALSE,NA,978
no,33,describer,7,FALSE,NA,978
el es como un ángel,33,describer,1,FALSE,NA,979
está bailando,33,describer,2,FALSE,NA,979
mirando a la derecha,33,describer,3,FALSE,NA,979
a la izquierda,33,describer,4,FALSE,NA,979
tiene triángulos como manos,33,describer,5,FALSE,NA,979
y están abiertas,33,describer,6,FALSE,NA,979
a la derecha o a la izquierda,34,matcher,7,FALSE,NA,979
mirando a la izquierda,33,describer,1,FALSE,NA,980
como en fight mode,33,describer,2,FALSE,NA,980
tipo ninja,33,describer,3,FALSE,NA,980
tiene manos,34,matcher,4,FALSE,NA,980
él está ready para frontear,33,describer,5,FALSE,NA,980
bunny,33,describer,1,FALSE,NA,981
como dando misa,33,describer,1,FALSE,NA,982
el está leyendo,33,describer,2,FALSE,NA,982
mirando a la izquierda,33,describer,3,FALSE,NA,982
se está cayendo,33,describer,1,FALSE,NA,983
ambas manos arriba,33,describer,2,FALSE,NA,983
leaning,33,describer,3,FALSE,NA,983
okay,34,matcher,4,TRUE,NA,983
manos para arriba,34,matcher,5,FALSE,NA,983
a la izquierda,33,describer,6,FALSE,NA,983
mirando arriba a la derecha,33,describer,1,FALSE,NA,984
está squatting,33,describer,2,FALSE,NA,984
manos extendidas,34,describer,1,FALSE,NA,985
boxy thing,34,describer,2,FALSE,NA,985
como para la derecha,34,describer,1,FALSE,NA,986
manos de triángulo abiertas,34,describer,2,FALSE,NA,986
dando misa,34,describer,1,FALSE,NA,987
no sé qué más,34,describer,1,TRUE,NA,988
está bailando,34,describer,2,FALSE,NA,988
mano triangular para la derecha,34,describer,3,FALSE,NA,988
para la izquierda,34,describer,4,FALSE,NA,988
está con la pierna extendida,34,describer,5,FALSE,NA,988
bunny ears,34,describer,1,FALSE,NA,989
está haciendo yoga,34,describer,1,FALSE,NA,990
con la patita para arriba,34,describer,2,FALSE,NA,990
está como con un libro en la mano,34,describer,1,FALSE,NA,991
arrodillado,34,describer,2,FALSE,NA,991
pero no squatting,34,describer,3,FALSE,NA,991
no,34,describer,4,FALSE,NA,991
squatting,33,matcher,5,FALSE,NA,991
zombie,34,describer,1,FALSE,NA,992
el que está cansado,34,describer,1,FALSE,NA,993
que parece que se va a dormir,34,describer,2,FALSE,NA,993
cocoon,34,describer,1,FALSE,NA,994
el que se va a caer,34,describer,1,FALSE,NA,995
que yo digo que está alabando,34,describer,2,FALSE,NA,995
como de ladito,34,describer,3,FALSE,NA,995
squatting,34,describer,1,FALSE,NA,996
ready para frontear,33,describer,1,FALSE,NA,997
el ninja,33,describer,2,FALSE,NA,997
zombie,33,describer,1,FALSE,NA,998
el que es boxy,33,describer,1,FALSE,NA,999
el squatting,33,describer,1,FALSE,NA,1000
el yoga,33,describer,1,FALSE,NA,1001
patita arriba,34,matcher,2,FALSE,NA,1001
yes,33,describer,3,TRUE,NA,1001
el bunny,33,describer,1,FALSE,NA,1002
dando misa,33,describer,1,FALSE,NA,1003
el preacher,33,describer,2,FALSE,NA,1003
el cocoon,33,describer,1,FALSE,NA,1004
no squatting,33,describer,1,FALSE,NA,1005
el arrodillado,33,describer,2,FALSE,NA,1005
que está praying,33,describer,3,FALSE,NA,1005
está cansado,33,describer,1,FALSE,NA,1006
cayéndose,33,describer,1,FALSE,NA,1007
parece un ángel,33,describer,1,FALSE,NA,1008
two triangle hands,33,describer,2,FALSE,NA,1008
a ambos lados,33,describer,3,FALSE,NA,1008
misa,34,describer,1,FALSE,NA,1009
preacher,34,describer,2,FALSE,NA,1009
patita arriba,34,describer,1,FALSE,NA,1010
yoga,34,describer,2,FALSE,NA,1010
está rezando,34,describer,1,FALSE,NA,1011
pero arrodillado,34,describer,2,FALSE,NA,1011
no squatting,34,describer,3,FALSE,NA,1011
rezando,34,describer,4,FALSE,NA,1011
se está cayendo,34,describer,1,FALSE,NA,1012
bunny,34,describer,1,FALSE,NA,1013
cocoon,34,describer,1,FALSE,NA,1014
boxy,34,describer,1,FALSE,NA,1015
zombie,34,describer,1,FALSE,NA,1016
patita izquierda extendida,34,describer,1,FALSE,NA,1017
mano derecha como alzada,34,describer,2,FALSE,NA,1017
qué dices que va a pelear,34,describer,3,FALSE,NA,1017
triangle hands,33,matcher,4,FALSE,NA,1017
cansado one,34,describer,1,FALSE,NA,1018
squatting,34,describer,1,FALSE,NA,1019
angel one,34,describer,1,FALSE,NA,1020
sad sitting down,36,describer,1,FALSE,NA,1021
dale,35,matcher,2,TRUE,NA,1021
legs out,36,describer,3,FALSE,NA,1021
kneeling down ofrenda,36,describer,1,FALSE,NA,1022
estás lento,35,matcher,2,TRUE,NA,1022
rabbit ears,36,describer,1,FALSE,NA,1023
fat person one arm right side,36,describer,1,FALSE,NA,1024
kneeling down prayer pero back leg pointing up,36,describer,1,FALSE,NA,1025
ofrenda stood up looking left,36,describer,1,FALSE,NA,1026
kneeling down arms out either side,36,describer,1,FALSE,NA,1027
parece un caballo de chess,36,describer,1,FALSE,NA,1028
figure skating,36,describer,1,FALSE,NA,1029
dos triángulos right side arrastrando el cuerpo,36,describer,1,FALSE,NA,1030
big blob con una puntita abajo a la derecha,36,describer,1,FALSE,NA,1031
arms out to the heavens,36,describer,1,FALSE,NA,1032
ajá,35,describer,1,TRUE,NA,1033
esto se va a tardar con cojones,36,matcher,2,TRUE,NA,1033
ice skating,35,describer,3,FALSE,NA,1033
un blob con diamante en la cabeza pero el lado izquierda es flat,35,describer,1,FALSE,NA,1034
jaja,35,describer,1,TRUE,NA,1035
tenemos que work on your typing skills,36,matcher,2,TRUE,NA,1035
el blob con diamante en la cabeza pero punta en el lado derecho abajo,35,describer,3,FALSE,NA,1035
